match_id,sofascore_event_id,date,player_id,player_name,team_name,rival_team_name,position,matchup_score,matchup_score_propio,matchup_score_rival,matchup_score_interaccion,titular,minutos,rating,metodo_verificacion,estado
m_0MqdAY,15269902.0,2026-01-22,p_3J8Smm,Agustín Palavecino,Aldosivi,Defensa y Justicia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_08vwDR,Alejandro Villarreal,Aldosivi,Defensa y Justicia,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_2N9wLu,Federico Acevedo,Aldosivi,Defensa y Justicia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_4CFN2N,Joaquin Novillo,Aldosivi,Defensa y Justicia,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_4UxTjM,Lucas Rodriguez,Aldosivi,Defensa y Justicia,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_3GGul9,Martín García,Aldosivi,Defensa y Justicia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_1vLyyJ,Natanael Guzmán,Aldosivi,Defensa y Justicia,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_1yzkvo,Roberto Agustin Bochi,Aldosivi,Defensa y Justicia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4LyLYK,15270071.0,2026-01-22,p_0FsNVe,Lautaro Gómez,Banfield,Huracán,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4LyLYK,15270071.0,2026-01-22,p_0GQIIZ,Luis Ignacio Abraham,Banfield,Huracán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4LyLYK,15270071.0,2026-01-22,p_2Qz55f,Santiago López,Banfield,Huracán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4LyLYK,15270071.0,2026-01-22,p_1aIUNj,Tomás Adoryán,Banfield,Huracán,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_0CoDTg,Esteban Lucero,Defensa y Justicia,Aldosivi,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_3lcFKJ,Juan Gutiérrez,Defensa y Justicia,Aldosivi,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_07rsoz,Ruben Botta,Defensa y Justicia,Aldosivi,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4LyLYK,15270071.0,2026-01-22,p_1HS5gG,Hernán Galindez,Huracán,Banfield,ARQ,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_0sOPFt,Gaston Suso,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_0vs7Dx,Kevin Ortiz,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_2F62xT,Lautaro Godoy,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_34z7Nj,Ramiro Ruíz,Atlético Tucumán,Independiente Rivadavia,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_0lnkFp,Dardo Federico Miloc,Barracas Central,River Plate,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_3oLDhv,Iván Guaraz,Barracas Central,River Plate,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_4duo4k,Marcelo Miño,Barracas Central,River Plate,ARQ,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_0aq8MN,Maxi Puig,Barracas Central,River Plate,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_3NlPl1,Nicolás Capraro,Barracas Central,River Plate,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_2qOlGo,Juan Elordi,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1bOPPX,15270072.0,2026-01-24,p_1LtoAE,Álex Arce,Independiente Rivadavia,Atlético Tucumán,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3L4LL7,15269918.0,2026-01-24,p_4e3a9Y,Juan Quintero,River Plate,Barracas Central,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2hYXmh,15269904.0,2026-01-25,p_3dYXua,Agustin Marchesin,Boca Juniors,Deportivo Riestra,ARQ,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2hYXmh,15269904.0,2026-01-25,p_08sFr2,Nicólas Watson,Deportivo Riestra,Boca Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2hYXmh,15269904.0,2026-01-25,p_1ZsIeq,Yonatan Goitía,Deportivo Riestra,Boca Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_2OHkn8,Nicolás Oroz,Argentinos Juniors,Sarmiento,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_4RRzpa,Lucas Gonzalez,Estudiantes de Río Cuarto,Tigre,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_26QJ6K,Matias Ruiz Diaz,Estudiantes de Río Cuarto,Tigre,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_0qmDxs,Siro Rosané,Estudiantes de Río Cuarto,Tigre,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_3tzQhm,Tomás González,Estudiantes de Río Cuarto,Tigre,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_3i5iMO,Diego Churín,Sarmiento,Argentinos Juniors,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_4KUy2b,Jhon Rentería,Sarmiento,Argentinos Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_2rSGAo,Juan Cabrera,Sarmiento,Argentinos Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_2skQe1,Julián Contrera,Sarmiento,Argentinos Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_1BLvBV,15270070.0,2026-01-26,p_03caFD,Manuel García,Sarmiento,Argentinos Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_444eWh,Jalil Elías,Tigre,Estudiantes de Río Cuarto,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_3gOUak,15270069.0,2026-01-26,p_4YoHOP,Ramon Arias,Tigre,Estudiantes de Río Cuarto,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_3ywdkO,Agustín Basso,Racing Club,Rosario Central,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_0lXOYJ,Baltasar Rodríguez,Racing Club,Rosario Central,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_2VZBmw,Marco Di Césare,Racing Club,Rosario Central,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_4dBC4G,Valentin Carboni,Racing Club,Rosario Central,DEL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_47jtXa,Jáminton Campaz,Rosario Central,Racing Club,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0GrdJU,15269923.0,2026-01-28,p_1vKOON,Ángel Di Maria,Rosario Central,Racing Club,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2jSZpM,15270075.0,2026-02-01,p_4HZbhQ,Armando Mendez,Newell's Old Boys,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2jSZpM,15270075.0,2026-02-01,p_2Nqqrm,Facundo Samuel Guch,Newell's Old Boys,Boca Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2jSZpM,15270075.0,2026-02-01,p_23RfET,Saul Salcedo,Newell's Old Boys,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_2jSZpM,15270075.0,2026-02-01,p_0L7hVd,Walter Núñez,Newell's Old Boys,Boca Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_3SxKvy,Agustín Ladstatter,San Lorenzo,Huracán,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_1zRg0F,Fabricio Lopez,San Lorenzo,Huracán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_4YbP7i,Gaston Hernandez,San Lorenzo,Huracán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_198uFp,Gregorio Rodríguez,San Lorenzo,Huracán,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_0wOnZY,Luciano Dario Vietto,San Lorenzo,Huracán,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_4PxDme,15270088.0,2026-02-08,p_4WViuG,Teo Pagano,San Lorenzo,Huracán,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_14fRnJ,15270093.0,2026-02-09,p_1A6WgI,Aaron Quirós,Vélez Sarsfield,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_14fRnJ,15270093.0,2026-02-09,p_2vr8Bq,Álex Verón,Vélez Sarsfield,Boca Juniors,VOL,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_31Xzsf,15270106.0,2026-02-15,p_137tuu,Ignacio Vázquez,Club Atlético Platense,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_31Xzsf,15270106.0,2026-02-15,p_0ivFZd,Juan Saborido,Club Atlético Platense,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_31Xzsf,15270106.0,2026-02-15,p_0H4brP,Tomás Silva,Club Atlético Platense,Boca Juniors,DEF,,,,,,,,NO_ENCONTRADO_EN_ALINEACION,NO_ENCONTRADO_EN_ALINEACION
m_0MqdAY,15269902.0,2026-01-22,p_1XRQ6D,Alan Sosa,Aldosivi,Defensa y Justicia,VOL,,,,,False,21.0,6.6,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2tK1WJ,Axel Werner,Aldosivi,Defensa y Justicia,ARQ,,,,,True,90.0,7.6,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2lDCQ8,Esteban Rolón,Aldosivi,Defensa y Justicia,VOL,,,,,True,84.0,6.8,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2A29Ip,Fernando Román,Aldosivi,Defensa y Justicia,DEF,,,,,True,90.0,7.0,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_4d2Pri,Franco Leys,Aldosivi,Defensa y Justicia,VOL,,,,,False,16.0,6.8,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_0U9NrS,Matías Morello,Aldosivi,Defensa y Justicia,VOL,,,,,True,90.0,6.9,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_3No7F7,Rodrigo González,Aldosivi,Defensa y Justicia,DEF,,,,,True,90.0,6.9,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_4IA6aI,Tomás Fernández,Aldosivi,Defensa y Justicia,VOL,,,,,False,21.0,6.6,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2kLWqN,Bruno Sepúlveda,Banfield,Huracán,DEL,,,,,True,76.0,5.8,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0DWgd7,Danilo Arboleda,Banfield,Huracán,DEF,,,,,True,90.0,7.1,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0Jq46V,Facundo Sanguinetti,Banfield,Huracán,ARQ,,,,,True,90.0,6.8,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_1xn0Ep,Lautaro Ríos,Banfield,Huracán,VOL,,,,,True,90.0,6.6,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0flG1Q,Lucas Palavecino,Banfield,Huracán,VOL,,,,,False,9.0,6.4,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0Zmsp3,Mauro Méndez,Banfield,Huracán,DEL,,,,,True,81.0,7.6,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_1EJPD1,Nicolás Meriano,Banfield,Huracán,DEF,,,,,True,90.0,6.2,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_06z1T4,Rodrigo Auzmendi,Banfield,Huracán,DEL,,,,,False,14.0,6.5,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0yKkMd,Santiago Esquivel,Banfield,Huracán,VOL,,,,,True,79.0,6.2,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_1wp3do,Sergio Vittor,Banfield,Huracán,DEF,,,,,True,90.0,6.7,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_0ZM9a1,Abiel Osorio,Defensa y Justicia,Aldosivi,DEL,,,,,False,26.0,6.6,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2a5j21,Agustín Hausch,Defensa y Justicia,Aldosivi,DEF,,,,,False,1.0,,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_1xgZEc,Ayrton Portillo,Defensa y Justicia,Aldosivi,DEF,,,,,True,90.0,6.5,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_46qDWM,Cristopher Fiermarín,Defensa y Justicia,Aldosivi,ARQ,,,,,True,90.0,7.6,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_1Bugui,Damián Fernández,Defensa y Justicia,Aldosivi,DEF,,,,,True,89.0,7.7,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_1CLF1j,David Martínez,Defensa y Justicia,Aldosivi,DEF,,,,,True,90.0,7.5,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2j4Vzq,Elías Pereyra,Defensa y Justicia,Aldosivi,DEF,,,,,True,76.0,6.7,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_3Xo6We,Juan Miritello,Defensa y Justicia,Aldosivi,DEL,,,,,True,89.0,6.6,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_3sHKHi,Julián López,Defensa y Justicia,Aldosivi,VOL,,,,,True,90.0,6.4,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2JMaoS,Lucas Souto,Defensa y Justicia,Aldosivi,DEF,,,,,True,90.0,6.9,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_2Vtoak,Mateo Aguiar,Defensa y Justicia,Aldosivi,VOL,,,,,False,14.0,6.8,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_0ZcWJC,Nazareno Roselli,Defensa y Justicia,Aldosivi,DEF,,,,,False,1.0,,nombre,REVISAR_JUGO
m_0MqdAY,15269902.0,2026-01-22,p_4FS6tr,Santiago Sosa,Defensa y Justicia,Aldosivi,VOL,,,,,True,90.0,6.9,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_1u5P1L,César Ibáñez,Huracán,Banfield,DEF,,,,,False,19.0,6.9,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_3NPNrM,Emmanuel Ojeda,Huracán,Banfield,VOL,,,,,True,90.0,7.1,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_1NZkbt,Eric Ramírez,Huracán,Banfield,VOL,,,,,False,19.0,7.0,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2CcRpn,Fabio Pereyra,Huracán,Banfield,DEF,,,,,True,90.0,6.3,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2U6bg5,Facundo Waller,Huracán,Banfield,VOL,,,,,True,90.0,7.1,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2xZbaM,Federico Vera,Huracán,Banfield,DEF,,,,,True,80.0,6.2,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_46Ymcl,Jordy Caicedo,Huracán,Banfield,DEL,,,,,True,90.0,7.0,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2BQd7q,Leandro Lescano,Huracán,Banfield,DEF,,,,,True,71.0,6.7,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_0iuC7I,Leonardo Gil,Huracán,Banfield,VOL,,,,,True,90.0,7.2,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_4aWnwm,Leonardo Sequeira,Huracán,Banfield,DEL,,,,,False,10.0,6.5,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_34qeAj,Nehuén Paz,Huracán,Banfield,DEF,,,,,True,90.0,6.8,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2w9GwT,Oscar Cortés,Huracán,Banfield,DEL,,,,,True,71.0,6.2,nombre,REVISAR_JUGO
m_4LyLYK,15270071.0,2026-01-22,p_2XJ5dS,Thaiel Peralta,Huracán,Banfield,VOL,,,,,True,57.0,5.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_3AkXZM,Carlos Abeldano,Atlético Tucumán,Independiente Rivadavia,DEL,,,,,False,1.0,,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_3q7gBJ,Clever Ferreira,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,False,21.0,6.4,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_1OO5Lc,Ezequiel Ham,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,69.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_08bYm3,Franco Nicola,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,False,41.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_33Honj,Gabriel Compagnucci,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,89.0,6.5,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0Ubl4U,Gianluca Ferrari,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,True,90.0,6.1,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_39r0cc,Ignacio Galván,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,True,90.0,6.6,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0ji027,Leandro Díaz,Atlético Tucumán,Independiente Rivadavia,DEL,,,,,True,90.0,8.0,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_2hGCoi,Luis Ingolotti,Atlético Tucumán,Independiente Rivadavia,ARQ,,,,,True,90.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0cCrOD,Nicolás Laméndola,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,89.0,6.3,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0LQUK3,Renzo Tesuri,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,90.0,5.5,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_4M9q4h,Enzo Taborda,Barracas Central,River Plate,VOL,,,,,False,8.0,6.8,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_4GYgI9,Facundo Bruera,Barracas Central,River Plate,DEL,,,,,True,90.0,6.0,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_3X6bRT,Fernando Tobio,Barracas Central,River Plate,DEF,,,,,True,82.0,6.4,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_3f89Le,Gastón Campi,Barracas Central,River Plate,DEF,,,,,True,90.0,7.4,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_4RLJIA,Gonzalo Morales,Barracas Central,River Plate,DEL,,,,,True,90.0,6.3,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_2N9XHp,Iván Tapia,Barracas Central,River Plate,VOL,,,,,True,82.0,6.5,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_1AxSLL,Manuel Duarte,Barracas Central,River Plate,VOL,,,,,False,18.0,6.7,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_4YkG7y,Rafael Barrios,Barracas Central,River Plate,DEF,,,,,True,71.0,6.8,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_0QeOVx,Rodrigo Insúa,Barracas Central,River Plate,VOL,,,,,True,90.0,6.2,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_0mFzAI,Tomás Porra,Barracas Central,River Plate,VOL,,,,,True,72.0,6.4,nombre,REVISAR_JUGO
m_3L4LL7,15269918.0,2026-01-24,p_3WKRk7,Yonatthan Rak,Barracas Central,River Plate,DEF,,,,,False,8.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_4Iz6rB,Alejo Osella,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,90.0,6.8,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_2VmVcx,Diego Crego,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,False,13.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_2gMEtp,Ezequiel Bonifacio,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,False,8.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_44aH5B,Fabrizio Sartori,Independiente Rivadavia,Atlético Tucumán,DEL,,,,,False,19.0,6.7,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_4RJnnl,Gonzalo Ríos,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,83.0,6.6,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0rDLh7,Iván Villalba,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,90.0,6.9,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_3SmwDm,José Florentín,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,89.0,6.4,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_1voGzb,Kevin Vázquez,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,False,1.0,,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_0IAs6W,Leonard Costa,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,71.0,6.4,nombre,REVISAR_JUGO
m_1bOPPX,15270072.0,2026-01-24,p_4DVJGJ,Matías Fernández,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,83.0,7.8,nombre,REVISAR_JUGO
