match_id,status_type,team_id,team_name,is_home,result,home_score,away_score,player_id,player_name,position,substitute,minutesPlayed,rating,goals,penalty_goals,goalAssist,expectedGoals,expectedAssists,totalShots,onTargetScoringAttempt,bigChanceCreated,bigChanceMissed,keyPass,hitWoodwork,duelWon,duelLost,unsuccessfulTouch,dispossessed,progressiveBallCarriesCount,ballCarriesCount,errorLeadToAShot,errorLeadToAGoal,wonTackle,interceptionWon,ballRecovery,totalClearance,blockedScoringAttempt,accuratePass,totalPass,accurateLongBalls,totalLongBalls,accurateCross,totalCross,accurateOppositionHalfPasses,yellow_card,red_card,yellow_red,discipline_points,fouls,wasFouled,penaltyWon,penaltyConceded,penaltyMiss,possessionLostCtrl,aerialWon,aerialLost,challengeLost,outfielderBlock,clearanceOffLine,ownGoals,totalOffside,saves,team_clean_sheet,goals_conceded_while_playing,goals_for_while_playing
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1190083,Abiel Osorio,F,True,26.0,6.6,,0,0.0,,,1,1.0,,,,,2.0,2.0,1.0,2.0,,6.0,,,,,2.0,,,6.0,6.0,,,,,6.0,0,0,0,0,1.0,2.0,,,,3.0,,,,,,,,0,True,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,2031183,Samuel Lucero,D,True,14.0,6.5,,0,0.0,,,0,,,,,,,2.0,,1.0,,2.0,,,,2.0,,,,5.0,6.0,,,,,1.0,0,0,0,0,,,,,,3.0,,1.0,,,,,,0,True,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1862744,Mateo Aguiar,M,True,14.0,6.8,,0,0.0,,,0,,,,,,3.0,1.0,,,,2.0,,,1.0,,,,,3.0,3.0,,,,1.0,2.0,0,0,0,0,,1.0,,,,2.0,,,,,,,,0,True,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1858462,Nazareno Roselli,D,True,1.0,,,0,0.0,,,0,,,,,,,1.0,,,,1.0,,,,,1.0,,,3.0,3.0,,,,,,0,0,0,0,,,,,,,,1.0,,,,,,0,True,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1017278,Agustín Hausch,F,True,1.0,,,0,0.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1.0,,,,,,,,0,True,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,974726,Lautaro Amade,G,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,31981,Éver Banega,M,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1104316,Lenny Lobato,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,789910,David Barbona,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1516627,David Fernández,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,871745,Luis Ingolotti,G,False,90.0,6.7,,0,0.0,,,0,,,,,,,,,,,2.0,,,,,6.0,2.0,,12.0,17.0,2.0,7.0,,,1.0,0,0,0,0,,,,,,5.0,,,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,546338,Leonel Di Plácido,D,False,90.0,7.8,,0,0.0,,,2,,,,2.0,,13.0,5.0,2.0,1.0,1.0,11.0,,,1.0,1.0,1.0,5.0,1.0,36.0,48.0,5.0,6.0,1.0,1.0,23.0,0,0,0,0,1.0,1.0,,,,17.0,11.0,2.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,945103,Gianluca Ferrari,D,False,90.0,6.9,,0,0.0,,,1,,,,1.0,,5.0,6.0,1.0,,2.0,16.0,,,,1.0,1.0,5.0,,49.0,62.0,6.0,16.0,1.0,1.0,15.0,1,0,0,-1,2.0,,,,,14.0,5.0,4.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,850925,Gastón Suso,D,False,90.0,7.3,,0,0.0,,,0,,,,,,7.0,2.0,,,,8.0,,,,,2.0,3.0,,49.0,54.0,3.0,6.0,,,7.0,0,0,0,0,1.0,1.0,,,,5.0,5.0,2.0,,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1102817,Ignacio Galván,D,False,90.0,7.0,,0,0.0,,,2,1.0,,,1.0,,7.0,5.0,6.0,1.0,3.0,10.0,,,1.0,1.0,5.0,,,25.0,31.0,2.0,4.0,,3.0,15.0,0,0,0,0,2.0,2.0,,,,19.0,4.0,,1.0,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,897044,Renzo Tesuri,M,False,74.0,6.4,,0,0.0,,,2,2.0,,,2.0,,2.0,4.0,3.0,1.0,,5.0,,,,,4.0,,,19.0,26.0,1.0,3.0,,4.0,15.0,0,0,0,0,,1.0,,,,16.0,1.0,1.0,1.0,,,,,0,True,0,0
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1180814,Kevin Ortíz,M,False,90.0,7.3,,0,0.0,,,1,,,,2.0,,4.0,3.0,1.0,,,17.0,,,1.0,1.0,4.0,,1.0,47.0,59.0,5.0,8.0,1.0,2.0,26.0,0,0,0,0,1.0,1.0,,,,15.0,,1.0,1.0,,,,,0,True,0,0
