grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
ARQ,rival_historico_cornerKicks,492,0.0014048892811024435,-0.0005905747953497683,0.0014048892811024435,0.0005905747953497683
ARQ,rival_historico_totalTackle,492,0.011224755473911533,-0.0001654333609323406,0.011224755473911533,0.0001654333609323406
DEF,historico_passes,2515,0.1810011970738652,0.16396620645044802,0.1810011970738652,0.16396620645044802
DEF,historico_accuratePasses,2515,0.18065247707581847,0.16352789581872026,0.18065247707581847,0.16352789581872026
DEF,historico_ballPossession,2515,0.16421971417393352,0.15574471418574432,0.16421971417393352,0.15574471418574432
DEF,historico_totalClearance,2515,-0.1332881270186738,-0.1496636035440221,0.1332881270186738,0.1496636035440221
DEF,rival_historico_expectedGoals,968,-0.09464180109329619,-0.12572439286934967,0.09464180109329619,0.12572439286934967
DEF,historico_fouledFinalThird,2515,0.09760403886381207,0.12017889000645429,0.09760403886381207,0.12017889000645429
DEF,historico_duelWonPercent,2515,0.10728298429299948,0.1172920879686738,0.10728298429299948,0.1172920879686738
DEF,historico_cornerKicks,2515,0.1185050838514214,0.1135885362378215,0.1185050838514214,0.1135885362378215
DEF,historico_freeKicks,2515,0.10705371969584702,0.11234825831000021,0.10705371969584702,0.11234825831000021
DEF,historico_fouls,2515,-0.10612667042532382,-0.11028972452948813,0.10612667042532382,0.11028972452948813
DEF,rival_historico_ballPossession,2490,-0.09054134635497503,-0.1053172716368325,0.09054134635497503,0.1053172716368325
DEF,historico_shotsOnGoal,2515,0.09914311987335425,0.10384750478530448,0.09914311987335425,0.10384750478530448
DEF,rival_historico_duelWonPercent,2490,-0.09098908618364974,-0.10063285135343282,0.09098908618364974,0.10063285135343282
DEF,historico_totalShotsOnGoal,2515,0.09640876275385299,0.09982818901663894,0.09640876275385299,0.09982818901663894
DEF,historico_yellowCards,2515,-0.08804078844358458,-0.09955485863984612,0.08804078844358458,0.09955485863984612
DEF,rival_historico_groundDuelsPercentage,2490,-0.08639371555919968,-0.09717220457148645,0.08639371555919968,0.09717220457148645
DEF,historico_ballRecovery,2515,0.08247165509933457,0.09714477034034268,0.08247165509933457,0.09714477034034268
DEF,historico_totalShotsOutsideBox,2515,0.09285527176052694,0.0970415494140161,0.09285527176052694,0.0970415494140161
DEF,historico_groundDuelsPercentage,2515,0.08375468716968429,0.0966600634323241,0.08375468716968429,0.0966600634323241
DEF,historico_aerialDuelsPercentage,2515,-0.08697025606236404,-0.09361277038305411,0.08697025606236404,0.09361277038305411
DEF,rival_historico_fouls,2490,0.07993824565058814,0.09298199890417982,0.07993824565058814,0.09298199890417982
DEF,rival_historico_totalClearance,2490,0.06459893499026402,0.08952786035488135,0.06459893499026402,0.08952786035488135
DEF,historico_touchesInOppBox,2515,0.075512580399905,0.08920331710915132,0.075512580399905,0.08920331710915132
DEF,rival_historico_accuratePasses,2490,-0.09165729533882169,-0.08591776809414832,0.09165729533882169,0.08591776809414832
DEF,rival_historico_freeKicks,2490,-0.08846856960430143,-0.08424790197809297,0.08846856960430143,0.08424790197809297
DEF,rival_historico_passes,2490,-0.08839894205368674,-0.08334339765454636,0.08839894205368674,0.08334339765454636
DEF,rival_historico_shotsOnGoal,2490,-0.08528145499655733,-0.08326068686991439,0.08528145499655733,0.08326068686991439
DEF,rival_historico_expectedGoalsOnTarget,968,-0.04954649750534223,-0.08226909372194377,0.04954649750534223,0.08226909372194377
DEF,historico_totalShotsInsideBox,2515,0.06309217685675128,0.07639933077163634,0.06309217685675128,0.07639933077163634
DEF,historico_expectedGoalsOnTarget,978,0.06896827614912773,0.076224466935733,0.06896827614912773,0.076224466935733
DEF,historico_blockedScoringAttempt,2515,0.06258855821051616,0.07260640492290986,0.06258855821051616,0.07260640492290986
DEF,rival_historico_dribblesPercentage,2490,-0.0646154647691859,-0.06940127108235164,0.0646154647691859,0.06940127108235164
DEF,rival_historico_yellowCards,2490,0.045501738542778544,0.06505194017142879,0.045501738542778544,0.06505194017142879
DEF,rival_historico_fouledFinalThird,2490,-0.06127314352605842,-0.06309184986456251,0.06127314352605842,0.06309184986456251
DEF,historico_shotsOffGoal,2515,0.07212780148002146,0.06196852618128757,0.07212780148002146,0.06196852618128757
DEF,historico_offsides,2515,0.058202618187560014,0.05904133520799817,0.058202618187560014,0.05904133520799817
DEF,rival_historico_totalShotsInsideBox,2490,-0.05686945914880176,-0.05898513653121141,0.05686945914880176,0.05898513653121141
DEF,rival_historico_dispossessed,2490,0.0357380153160967,0.057120098581183915,0.0357380153160967,0.057120098581183915
DEF,historico_goalkeeperSaves,2515,-0.04302157003856745,-0.055921777455413234,0.04302157003856745,0.055921777455413234
DEF,rival_historico_finalThirdEntries,2490,0.0646497874689825,0.0533993306741113,0.0646497874689825,0.0533993306741113
DEF,historico_expectedGoals,978,0.04024093051742429,0.050289445517325775,0.04024093051742429,0.050289445517325775
DEF,rival_historico_bigChanceCreated,2490,-0.06412042543463688,-0.048299154383074715,0.06412042543463688,0.048299154383074715
DEF,rival_historico_aerialDuelsPercentage,2490,0.05172486758130263,0.047908853582352307,0.05172486758130263,0.047908853582352307
DEF,rival_historico_touchesInOppBox,2490,-0.03461421955278604,-0.047393837224312826,0.03461421955278604,0.047393837224312826
DEF,historico_bigChanceMissed,2506,0.062491757907716085,0.04685625637252722,0.062491757907716085,0.04685625637252722
DEF,rival_historico_offsides,2490,-0.024470086726248296,-0.039792273836248185,0.024470086726248296,0.039792273836248185
DEF,rival_historico_totalShotsOnGoal,2490,-0.03128155080326703,-0.03799710057805563,0.03128155080326703,0.03799710057805563
DEF,rival_historico_interceptionWon,2490,0.0058757574476703605,0.03757612810667359,0.0058757574476703605,0.03757612810667359
DEF,historico_accurateCross,2515,0.047178302715936524,0.036769160518351045,0.047178302715936524,0.036769160518351045
DEF,historico_interceptionWon,2515,-0.014299747606381247,-0.03545756175280737,0.014299747606381247,0.03545756175280737
DEF,rival_historico_accurateLongBalls,2490,-0.028992605802493923,-0.03510811975545626,0.028992605802493923,0.03510811975545626
DEF,historico_accurateLongBalls,2515,0.04674776651631665,0.03360742398864723,0.04674776651631665,0.03360742398864723
DEF,rival_historico_blockedScoringAttempt,2490,-0.012922333135900018,-0.03244041282694773,0.012922333135900018,0.03244041282694773
DEF,historico_dribblesPercentage,2515,0.044048858652328354,0.03080646581561542,0.044048858652328354,0.03080646581561542
DEF,rival_historico_cornerKicks,2490,-0.018486217604925952,-0.029953261530339982,0.018486217604925952,0.029953261530339982
DEF,rival_historico_goalkeeperSaves,2490,0.0010703280285493271,0.024747330084075446,0.0010703280285493271,0.024747330084075446
DEF,rival_historico_bigChanceMissed,2480,-0.05085431319088799,-0.0226897918429324,0.05085431319088799,0.0226897918429324
DEF,historico_bigChanceCreated,2515,0.04576014672079306,0.021788752304173913,0.04576014672079306,0.021788752304173913
DEF,historico_finalThirdEntries,2515,-0.017576683738514048,-0.020762528603669533,0.017576683738514048,0.020762528603669533
DEF,rival_historico_accurateCross,2490,0.021640730846639894,0.020743769272820987,0.021640730846639894,0.020743769272820987
DEF,rival_historico_shotsOffGoal,2490,0.015201494379017846,0.020468837078317068,0.015201494379017846,0.020468837078317068
DEF,rival_historico_wonTacklePercent,2490,0.016887082177647207,0.019521961741512203,0.016887082177647207,0.019521961741512203
DEF,rival_historico_ballRecovery,2490,-0.004413437641001739,-0.01440400855651888,0.004413437641001739,0.01440400855651888
DEF,historico_totalTackle,2515,-0.003102235176089858,0.01313635446166278,0.003102235176089858,0.01313635446166278
DEF,rival_historico_totalShotsOutsideBox,2490,0.0048651630685515685,0.007579013308259325,0.0048651630685515685,0.007579013308259325
DEF,rival_historico_totalTackle,2490,-0.004074334028117847,-0.004784672918780044,0.004074334028117847,0.004784672918780044
DEF,historico_wonTacklePercent,2515,-0.022274650907782235,-0.0026263082683663005,0.022274650907782235,0.0026263082683663005
DEF,historico_dispossessed,2515,0.01277076836840981,-0.0005572500237867456,0.01277076836840981,0.0005572500237867456
VOL,historico_accuratePasses,3031,0.17389596766124688,0.16364156799944757,0.17389596766124688,0.16364156799944757
VOL,historico_passes,3031,0.17155661873804917,0.1613844664864905,0.17155661873804917,0.1613844664864905
VOL,historico_totalClearance,3031,-0.12008204346106881,-0.14981425621678218,0.12008204346106881,0.14981425621678218
VOL,historico_fouls,3031,-0.14702542840303348,-0.14393688397282556,0.14702542840303348,0.14393688397282556
VOL,historico_ballPossession,3031,0.13780957807458646,0.14016938636296425,0.13780957807458646,0.14016938636296425
VOL,historico_yellowCards,3031,-0.11859084146102841,-0.1320110910762399,0.11859084146102841,0.1320110910762399
VOL,historico_duelWonPercent,3031,0.1366455888498716,0.12807299884936219,0.1366455888498716,0.12807299884936219
VOL,historico_aerialDuelsPercentage,3031,-0.11902167762471368,-0.1251465889511129,0.11902167762471368,0.1251465889511129
VOL,historico_groundDuelsPercentage,3031,0.12223914584390887,0.11696088367889892,0.12223914584390887,0.11696088367889892
VOL,historico_freeKicks,3031,0.11761756815662347,0.11349731817633442,0.11761756815662347,0.11349731817633442
VOL,historico_ballRecovery,3031,0.08938362871645263,0.10869108094282662,0.08938362871645263,0.10869108094282662
VOL,rival_historico_ballPossession,3049,-0.10679417266689188,-0.10846915818292782,0.10679417266689188,0.10846915818292782
VOL,rival_historico_accuratePasses,3049,-0.10745893368987276,-0.10195861799818574,0.10745893368987276,0.10195861799818574
VOL,historico_shotsOnGoal,3031,0.0996385531100962,0.10119707258828672,0.0996385531100962,0.10119707258828672
VOL,rival_historico_totalClearance,3049,0.07513529617169785,0.1001202892182164,0.07513529617169785,0.1001202892182164
VOL,rival_historico_passes,3049,-0.1052908900355732,-0.09981737539376241,0.1052908900355732,0.09981737539376241
VOL,historico_expectedGoals,1132,0.08299335731796473,0.09098360667417238,0.08299335731796473,0.09098360667417238
VOL,rival_historico_fouls,3049,0.06809332005154614,0.08182805573268791,0.06809332005154614,0.08182805573268791
VOL,rival_historico_duelWonPercent,3049,-0.06530433486544684,-0.08060165013923264,0.06530433486544684,0.08060165013923264
VOL,historico_totalShotsInsideBox,3031,0.08339372566742329,0.08021743032011648,0.08339372566742329,0.08021743032011648
VOL,rival_historico_fouledFinalThird,3049,-0.0699739858732159,-0.07865669443883523,0.0699739858732159,0.07865669443883523
VOL,historico_touchesInOppBox,3031,0.0713438394195489,0.07556253088345544,0.0713438394195489,0.07556253088345544
VOL,rival_historico_freeKicks,3049,-0.07669203256610485,-0.0747211074204502,0.07669203256610485,0.0747211074204502
VOL,historico_cornerKicks,3031,0.065800180718558,0.07431078665236908,0.065800180718558,0.07431078665236908
VOL,rival_historico_yellowCards,3049,0.0527673021809692,0.07369530279781447,0.0527673021809692,0.07369530279781447
VOL,historico_dribblesPercentage,3031,0.089322994741351,0.07134772221904782,0.089322994741351,0.07134772221904782
VOL,historico_totalShotsOnGoal,3031,0.06844516850467706,0.07036775622743317,0.06844516850467706,0.07036775622743317
VOL,rival_historico_shotsOnGoal,3049,-0.06991671094550267,-0.06718404352621328,0.06991671094550267,0.06718404352621328
VOL,historico_accurateLongBalls,3031,0.07519324818897637,0.06605633598112755,0.07519324818897637,0.06605633598112755
VOL,rival_historico_dispossessed,3049,0.042624961514584885,0.060381739748758115,0.042624961514584885,0.060381739748758115
VOL,historico_fouledFinalThird,3031,0.05695957983840404,0.05895152640406432,0.05695957983840404,0.05895152640406432
VOL,rival_historico_aerialDuelsPercentage,3049,0.058194224555456864,0.05538060351272372,0.058194224555456864,0.05538060351272372
VOL,rival_historico_goalkeeperSaves,3049,0.034716168340622716,0.05518963933149692,0.034716168340622716,0.05518963933149692
VOL,rival_historico_groundDuelsPercentage,3049,-0.034707328693208764,-0.053256303417000286,0.034707328693208764,0.053256303417000286
