match_id,sofascore_event_id,date,player_id,player_name,team_name,rival_team_name,position,matchup_score,matchup_score_propio,matchup_score_rival,matchup_score_interaccion,titular,minutos,rating,metodo_verificacion,estado,team_id_calculado,rival_id_calculado,hist_propio_partidos,hist_rival_partidos,n_propio,n_rival,n_interaccion,variables_propio,variables_rival,variables_interaccion,causa
m_4LyLYK,15270071.0,2026-01-22,p_34qeAj,Nehuén Paz,Huracán,Banfield,DEF,,,,,True,90.0,6.8,nombre,REVISAR_JUGO,t_2qXAzu,t_0bW0AU,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_4LyLYK,15270071.0,2026-01-22,p_2w9GwT,Oscar Cortés,Huracán,Banfield,DEL,,,,,True,71.0,6.2,nombre,REVISAR_JUGO,t_2qXAzu,t_0bW0AU,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_4LyLYK,15270071.0,2026-01-22,p_2XJ5dS,Thaiel Peralta,Huracán,Banfield,VOL,,,,,True,57.0,5.7,nombre,REVISAR_JUGO,t_2qXAzu,t_0bW0AU,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_3AkXZM,Carlos Abeldano,Atlético Tucumán,Independiente Rivadavia,DEL,,,,,False,1.0,,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_3q7gBJ,Clever Ferreira,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,False,21.0,6.4,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_1OO5Lc,Ezequiel Ham,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,69.0,6.7,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_08bYm3,Franco Nicola,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,False,41.0,6.7,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_33Honj,Gabriel Compagnucci,Atlético Tucumán,Independiente Rivadavia,VOL,,,,,True,89.0,6.5,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_0Ubl4U,Gianluca Ferrari,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,True,90.0,6.1,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_39r0cc,Ignacio Galván,Atlético Tucumán,Independiente Rivadavia,DEF,,,,,True,90.0,6.6,nombre,REVISAR_JUGO,t_45vTPl,t_0SmVI4,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
