grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
ARQ,matchup_ataque_tiros_arco_diferencia,345,0.06991310472204734,0.08572344132119374,0.06991310472204734,0.08572344132119374
ARQ,matchup_diferencia_goalkeeperSaves,345,0.10945067447023808,0.08452773481273293,0.10945067447023808,0.08452773481273293
ARQ,matchup_diferencia_expectedGoals,125,0.11175787682806289,0.08344879920770262,0.11175787682806289,0.08344879920770262
ARQ,matchup_ataque_xg_diferencia,125,0.11175787682806289,0.08344879920770262,0.11175787682806289,0.08344879920770262
ARQ,matchup_ratio_goalkeeperSaves,345,0.10149944923061548,0.08037181097840765,0.10149944923061548,0.08037181097840765
ARQ,matchup_ratio_yellowCards,343,-0.05134608920155026,-0.0765448442500114,0.05134608920155026,0.0765448442500114
ARQ,matchup_ataque_grandes_ocasion_diferencia,345,0.046361358909488254,0.0760393611253925,0.046361358909488254,0.0760393611253925
ARQ,matchup_diferencia_bigChanceCreated,345,0.046361358909488254,0.0760393611253925,0.046361358909488254,0.0760393611253925
ARQ,matchup_corners_ratio,345,-0.09690578719110986,-0.07596224679498194,0.09690578719110986,0.07596224679498194
ARQ,matchup_ratio_cornerKicks,345,-0.09690578719110986,-0.07596224679498194,0.09690578719110986,0.07596224679498194
ARQ,matchup_diferencia_yellowCards,345,-0.05272407907970651,-0.0750243714121879,0.05272407907970651,0.0750243714121879
ARQ,matchup_ataque_ultimo_tercio_ratio,345,-0.09066222142604749,-0.07371779417201794,0.09066222142604749,0.07371779417201794
ARQ,matchup_ratio_finalThirdEntries,345,-0.09066222142604749,-0.07371779417201794,0.09066222142604749,0.07371779417201794
ARQ,matchup_ratio_duelWonPercent,345,0.08567730164469452,0.07309070051713741,0.08567730164469452,0.07309070051713741
ARQ,matchup_duelos_ratio,345,0.08567730164469452,0.07309070051713741,0.08567730164469452,0.07309070051713741
ARQ,matchup_corners_diferencia,345,-0.11343125999035485,-0.07273986561433521,0.11343125999035485,0.07273986561433521
ARQ,matchup_diferencia_cornerKicks,345,-0.11343125999035485,-0.07273986561433521,0.11343125999035485,0.07273986561433521
ARQ,matchup_ratio_bigChanceCreated,334,0.02680104996526146,0.07205131933537112,0.02680104996526146,0.07205131933537112
ARQ,matchup_ataque_grandes_ocasion_ratio,334,0.02680104996526146,0.07205131933537112,0.02680104996526146,0.07205131933537112
ARQ,matchup_duelos_diferencia,345,0.08248527507551633,0.07198546715231051,0.08248527507551633,0.07198546715231051
ARQ,matchup_diferencia_duelWonPercent,345,0.08248527507551633,0.07198546715231051,0.08248527507551633,0.07198546715231051
ARQ,matchup_diferencia_freeKicks,345,0.07554241645511421,0.07188185977243892,0.07554241645511421,0.07188185977243892
ARQ,matchup_ratio_freeKicks,345,0.07088982974032698,0.07154594520835955,0.07088982974032698,0.07154594520835955
ARQ,matchup_ataque_ultimo_tercio_diferencia,345,-0.08013097765819284,-0.06825297698065716,0.08013097765819284,0.06825297698065716
ARQ,matchup_diferencia_finalThirdEntries,345,-0.08013097765819284,-0.06825297698065716,0.08013097765819284,0.06825297698065716
ARQ,matchup_ataque_xgot_ratio,125,0.11386984193183272,0.054425133567647895,0.11386984193183272,0.054425133567647895
ARQ,matchup_ratio_expectedGoalsOnTarget,125,0.11386984193183272,0.054425133567647895,0.11386984193183272,0.054425133567647895
ARQ,matchup_ratio_totalShotsOutsideBox,345,-0.03799473995517741,-0.05250184672998421,0.03799473995517741,0.05250184672998421
ARQ,matchup_intercepciones_ratio,345,-0.0028344290512552976,-0.04800660738247023,0.0028344290512552976,0.04800660738247023
ARQ,matchup_ratio_interceptionWon,345,-0.0028344290512552976,-0.04800660738247023,0.0028344290512552976,0.04800660738247023
ARQ,matchup_diferencia_interceptionWon,345,-0.025981995047325852,-0.04763632788389459,0.025981995047325852,0.04763632788389459
ARQ,matchup_intercepciones_diferencia,345,-0.025981995047325852,-0.04763632788389459,0.025981995047325852,0.04763632788389459
ARQ,matchup_diferencia_totalShotsOutsideBox,345,-0.06371397744167576,-0.043508570751323465,0.06371397744167576,0.043508570751323465
ARQ,matchup_diferencia_offsides,345,0.01149605613579288,0.03985848308512865,0.01149605613579288,0.03985848308512865
ARQ,matchup_ataque_xgot_diferencia,125,0.06419940487462501,0.038179008458659916,0.06419940487462501,0.038179008458659916
ARQ,matchup_diferencia_expectedGoalsOnTarget,125,0.06419940487462501,0.038179008458659916,0.06419940487462501,0.038179008458659916
ARQ,matchup_ratio_bigChanceMissed,318,0.02057676084405414,0.03750384090980515,0.02057676084405414,0.03750384090980515
ARQ,matchup_diferencia_aerialDuelsPercentage,345,-0.0320603379261943,-0.03730732645390661,0.0320603379261943,0.03730732645390661
ARQ,matchup_duelos_aereos_diferencia,345,-0.0320603379261943,-0.03730732645390661,0.0320603379261943,0.03730732645390661
ARQ,matchup_despejes_ratio,345,-0.022469368138308493,-0.03657491765807326,0.022469368138308493,0.03657491765807326
ARQ,matchup_ratio_totalClearance,345,-0.022469368138308493,-0.03657491765807326,0.022469368138308493,0.03657491765807326
ARQ,matchup_diferencia_totalShotsOnGoal,345,-0.06604707360282945,-0.03577155324818772,0.06604707360282945,0.03577155324818772
ARQ,matchup_diferencia_totalClearance,345,-0.012318678911679279,-0.034823245636313095,0.012318678911679279,0.034823245636313095
ARQ,matchup_despejes_diferencia,345,-0.012318678911679279,-0.034823245636313095,0.012318678911679279,0.034823245636313095
ARQ,matchup_diferencia_bigChanceMissed,341,0.03478897146801571,0.03446022153569456,0.03478897146801571,0.03446022153569456
ARQ,matchup_pelota_parada_faltas_cometidas_diferencia,345,-0.01758383086641088,-0.032770904320462396,0.01758383086641088,0.032770904320462396
ARQ,matchup_ratio_aerialDuelsPercentage,345,-0.02150699353324238,-0.032736465563742524,0.02150699353324238,0.032736465563742524
ARQ,matchup_duelos_aereos_ratio,345,-0.02150699353324238,-0.032736465563742524,0.02150699353324238,0.032736465563742524
ARQ,matchup_ratio_offsides,340,-0.013939179665583425,0.031785606650975504,0.013939179665583425,0.031785606650975504
ARQ,matchup_diferencia_accuratePasses,345,0.016900782420921856,0.029721337529595267,0.016900782420921856,0.029721337529595267
ARQ,matchup_pases_precisos_diferencia,345,0.016900782420921856,0.029721337529595267,0.016900782420921856,0.029721337529595267
ARQ,matchup_ratio_touchesInOppBox,345,-0.05438457733079279,-0.029368368143176893,0.05438457733079279,0.029368368143176893
ARQ,matchup_ataque_entradas_area_ratio,345,-0.05438457733079279,-0.029368368143176893,0.05438457733079279,0.029368368143176893
ARQ,matchup_pases_diferencia,345,0.016399478435873343,0.02916347037568206,0.016399478435873343,0.02916347037568206
ARQ,matchup_diferencia_passes,345,0.016399478435873343,0.02916347037568206,0.016399478435873343,0.02916347037568206
ARQ,matchup_pases_precisos_ratio,345,0.0015131620787140908,0.028913461402181373,0.0015131620787140908,0.028913461402181373
ARQ,matchup_ratio_accuratePasses,345,0.0015131620787140908,0.028913461402181373,0.0015131620787140908,0.028913461402181373
ARQ,matchup_ratio_passes,345,0.003890460712673737,0.027909935765885727,0.003890460712673737,0.027909935765885727
ARQ,matchup_pases_ratio,345,0.003890460712673737,0.027909935765885727,0.003890460712673737,0.027909935765885727
ARQ,matchup_ratio_totalShotsOnGoal,345,-0.052727731999811706,-0.0269568812492612,0.052727731999811706,0.0269568812492612
ARQ,matchup_ataque_entradas_area_diferencia,345,-0.04928153694312344,-0.026689418040214484,0.04928153694312344,0.026689418040214484
ARQ,matchup_diferencia_touchesInOppBox,345,-0.04928153694312344,-0.026689418040214484,0.04928153694312344,0.026689418040214484
ARQ,matchup_ratio_groundDuelsPercentage,345,-0.025286313899510898,-0.021225562348090848,0.025286313899510898,0.021225562348090848
ARQ,matchup_duelos_terrestres_ratio,345,-0.025286313899510898,-0.021225562348090848,0.025286313899510898,0.021225562348090848
ARQ,matchup_diferencia_fouledFinalThird,345,0.010479743604533492,-0.0190178200762003,0.010479743604533492,0.0190178200762003
ARQ,matchup_duelos_terrestres_diferencia,345,-0.022272050463642213,-0.017404189942963028,0.022272050463642213,0.017404189942963028
ARQ,matchup_diferencia_groundDuelsPercentage,345,-0.022272050463642213,-0.017404189942963028,0.022272050463642213,0.017404189942963028
ARQ,matchup_diferencia_totalShotsInsideBox,345,-0.0372174804576783,-0.015839543982694167,0.0372174804576783,0.015839543982694167
ARQ,matchup_ratio_totalShotsInsideBox,345,-0.04528822286832016,-0.015153971472428317,0.04528822286832016,0.015153971472428317
ARQ,matchup_diferencia_dribblesPercentage,345,-0.02434648604578848,-0.013517446920924263,0.02434648604578848,0.013517446920924263
ARQ,matchup_ratio_dribblesPercentage,345,-0.010408716143799207,-0.009919752698377563,0.010408716143799207,0.009919752698377563
ARQ,matchup_ratio_fouledFinalThird,341,0.04943497089317926,-0.008125445035363554,0.04943497089317926,0.008125445035363554
