match_id,date,time_utc,player_id,player_name,team,side,starter,position_id
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_0ZM9a1,Abiel Osorio,Defensa y Justicia,away,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2a5j21,Agustin Hausch,Defensa y Justicia,away,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1XRQ6D,Alan Sosa,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_08vwDR,Alejandro Villarreal,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2tK1WJ,Axel Werner,Aldosivi,home,1,11
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1xgZEc,Ayrton Portillo,Defensa y Justicia,away,1,62
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3J8Smm,Blas Palavecino,Aldosivi,home,1,106
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_46qDWM,Cristopher Fiermarin,Defensa y Justicia,away,1,11
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1Bugui,Damian Fernandez,Defensa y Justicia,away,1,35
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2Wjg0N,David Barbona,Defensa y Justicia,away,0,2
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1TFqG2,David Fernandez,Defensa y Justicia,away,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1FrBw2,David Juarez,Aldosivi,home,0,2
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2j4Vzq,Elias Pereyra,Defensa y Justicia,away,1,68
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_0CoDTg,Esteban Lucero,Defensa y Justicia,away,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2lDCQ8,Esteban Rolon,Aldosivi,home,1,76
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4HG9bI,Facundo De La Vega,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2N9wLu,Federico Acevedo,Aldosivi,home,1,74
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1Apn7T,Federico Laurelli,Aldosivi,home,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2A29Ip,Fernando Román,Aldosivi,home,1,38
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4d2Pri,Franco Leys,Aldosivi,home,0,2
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1CLF1j,Hector Martinez,Defensa y Justicia,away,1,37
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_25Eeww,Ian Acosta,Aldosivi,home,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_47ig4s,Ignacio Chicco,Aldosivi,home,0,0
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4CFN2N,Joaquin Novillo,Aldosivi,home,1,36
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3lcFKJ,Juan Gutierrez,Defensa y Justicia,away,1,86
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3Xo6We,Juan Miritello,Defensa y Justicia,away,1,105
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3sHKHi,Julian Alejo Lopez,Defensa y Justicia,away,1,66
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_08WDh2,Lautaro Amade,Defensa y Justicia,away,0,0
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3jNszI,Lenny Lobato,Defensa y Justicia,away,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4UxTjM,Lucas Rodriguez,Aldosivi,home,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2JMaoS,Lucas Souto,Defensa y Justicia,away,1,33
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3GGul9,Martin Garcia,Aldosivi,home,1,72
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_2Vtoak,Mateo Aguiar,Defensa y Justicia,away,0,2
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_0U9NrS,Matias Morello,Aldosivi,home,1,34
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4ar7Cn,Mauro Da Luz,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1vLyyJ,Natanael Guzman,Aldosivi,home,1,104
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_0ZcWJC,Nazareno Roselli,Defensa y Justicia,away,0,1
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4D2pMD,Nicolas Cordero,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_1yzkvo,Roberto Agustin Bochi,Aldosivi,home,1,78
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3No7F7,Rodrigo Gonzalez,Aldosivi,home,1,32
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_07rsoz,Ruben Botta,Defensa y Justicia,away,1,84
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4FS6tr,Santiago Sosa,Defensa y Justicia,away,1,64
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_4IA6aI,Tomas Fernandez,Aldosivi,home,0,3
m_0MqdAY,2026-01-22,2026-01-22T20:00:00Z,p_3gzo7L,Éver Banega,Defensa y Justicia,away,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3rOLlc,Agustin Colazo,Unión,home,1,104
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_4RpynC,Agustin Lagos,Club Atlético Platense,away,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3dtvN3,Bautista Merlini,Club Atlético Platense,away,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3CinVk,Benjamin Bosch,Club Atlético Platense,away,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2msaJ0,Bruno Pitton,Unión,home,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_1N9vQt,Celias Ingenthron,Club Atlético Platense,away,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3woyik,Cristian Alberto Tarragona,Unión,home,1,106
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3xWGlw,Demian Troya,Club Atlético Platense,away,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_07Ga56,Diego Diaz,Unión,home,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2hA19F,Emiliano Alvarez,Unión,home,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0CHQCV,Emilio Giaccone,Unión,home,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_47E2rv,Eugenio Raggio,Club Atlético Platense,away,1,36
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0sA41F,Federico Gomes Gerth,Unión,home,0,0
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2EKu08,Felipe Bussio,Club Atlético Platense,away,1,76
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2zeYkR,Franco Fragapane,Unión,home,1,78
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2wlp9Z,Franco Zapiola,Club Atlético Platense,away,1,95
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3S6c8L,Guido Mainero,Club Atlético Platense,away,1,72
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_137tuu,Ignacio Vazquez,Club Atlético Platense,away,1,34
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_103r5t,Juan Gauto,Club Atlético Platense,away,1,78
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3c6pcI,Juan Pablo Luduena,Unión,home,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0ivFZd,Juan Saborido,Club Atlético Platense,away,1,32
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_1h4yOi,Julián Palacios,Unión,home,1,72
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_1A84Jv,Lautaro Vargas,Unión,home,1,32
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2nGaYr,Leonardo Heredia,Club Atlético Platense,away,1,115
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2jiARu,Maizon Rodriguez,Unión,home,1,34
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3b0CM3,Manuel Tucker,Club Atlético Platense,away,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3ybBVT,Marcelo Estigarribia,Unión,home,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2vkqTj,Mateo Del Blanco,Unión,home,1,38
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0CziMH,Mateo Mendia,Club Atlético Platense,away,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_1JQZ6o,Matias Borgogno,Club Atlético Platense,away,1,11
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0yyPLQ,Matias Mansilla,Unión,home,1,11
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2N5L7Q,Mauro Luna Diale,Club Atlético Platense,away,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3yJs62,Mauro Pitton,Unión,home,1,76
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2rnkiH,Maximiliano Amarfil,Club Atlético Platense,away,1,74
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_11jmli,Misael Aguirre,Unión,home,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_1U6bCS,Nicolas Paz,Unión,home,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2Pu3Ap,Nicolas Sumavil,Club Atlético Platense,away,0,0
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3H1rr8,Nicolás Palavecino,Unión,home,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_038W5d,Rafael Profini,Unión,home,1,74
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0i7rxV,Santiago Dalmasso,Club Atlético Platense,away,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2VZHxk,Santiago Grella,Unión,home,0,2
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3jvckG,Thiago Currado,Club Atlético Platense,away,0,1
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_30zDYy,Tomas Gonzalez,Unión,home,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_3mhHpD,Tomas Nasif,Club Atlético Platense,away,0,3
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_0H4brP,Tomas Silva,Club Atlético Platense,away,1,38
m_3Ky5pe,2026-01-22,2026-01-22T23:00:00Z,p_2nrS5l,Valentin Fascendini,Unión,home,1,36
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_062XQc,Agustin Alaniz,Banfield,home,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2kLWqN,Bruno Sepulveda,Banfield,home,1,106
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1u5P1L,Cesar Ibanez,Huracán,away,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0DWgd7,Danilo Arboleda,Banfield,home,1,33
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_3NPNrM,Emmanuel Ojeda,Huracán,away,1,104
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1NZkbt,Eric Ramirez,Huracán,away,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2CcRpn,Fabio Pereyra,Huracán,away,1,34
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0Jq46V,Facundo Sanguinetti,Banfield,home,1,11
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2U6bg5,Facundo Waller,Huracán,away,1,76
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0AqJh0,Federico Medina,Banfield,home,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2xZbaM,Federico Vera,Huracán,away,1,32
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2M9PCX,Gino Santilli,Banfield,home,0,0
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1HS5gG,Hernán Galindez,Huracán,away,1,11
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_3IPD6d,Ignacio Campo,Huracán,away,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_46Ymcl,Jordy Caicedo,Huracán,away,1,106
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1WFkRF,Juan Bisanz,Huracán,away,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0E84w7,Juan Luis Alfaro,Banfield,home,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0FsNVe,Lautaro Gomez,Banfield,home,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2DN8Ao,Lautaro Mora,Huracán,away,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1xn0Ep,Lautaro Rios,Banfield,home,1,75
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0LtJFs,Lautaro Villegas,Banfield,home,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2BQd7q,Leandro Lescano,Huracán,away,1,38
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0iuC7I,Leonardo Gil,Huracán,away,1,74
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_4aWnwm,Leonardo Sequeira,Huracán,away,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_4UBC0A,Leonel Perez,Huracán,away,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_3DZfYc,Luca Babino,Huracán,away,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1dtHf7,Lucas Carrizo,Huracán,away,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0flG1Q,Lucas Palavecino,Banfield,home,0,2
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2lZq6R,Luciano Gimenez,Huracán,away,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0GQIIZ,Luis Ignacio Abraham,Banfield,home,1,79
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_12oUPV,Martin Hugo Nervo,Huracán,away,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0Zmsp3,Mauro Mendez,Banfield,home,1,104
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_34qeAj,Nehuén Paz,Huracán,away,1,36
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0xLjjR,Nicolas Carlos Colazo,Banfield,home,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1EJPD1,Nicolas Meriano,Banfield,home,1,37
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2w9GwT,Oscar Cortés,Huracán,away,1,78
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_06z1T4,Rodrigo Auzmendi,Banfield,home,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_4RakHP,Santiago Daniele,Banfield,home,0,1
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0yKkMd,Santiago Esquivel,Banfield,home,1,73
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2Qz55f,Santiago Lopez,Banfield,home,1,71
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1xk50a,Sebastian Meza,Huracán,away,0,0
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1wp3do,Sergio Vittor,Banfield,home,1,35
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2XJ5dS,Thaiel Peralta,Huracán,away,1,72
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_2ZqXdL,Tiziano Perrotta,Banfield,home,0,3
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_1aIUNj,Tomas Adoryan,Banfield,home,1,77
m_4LyLYK,2026-01-22,2026-01-22T23:00:00Z,p_0wHwoN,Valentin Gonzalez,Banfield,home,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1A6WgI,Aaron Quiros,Vélez Sarsfield,away,1,36
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0Hy7kK,Agustin Bravo,Instituto,home,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0t17ZI,Alex Luna,Instituto,home,1,86
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2vr8Bq,Alex Veron,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_30aPId,Alvaro Montero,Vélez Sarsfield,away,1,11
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1k9Cqy,Braian Romero,Vélez Sarsfield,away,1,105
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0CoGTg,Claudio Baeza,Vélez Sarsfield,away,1,73
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_39c8jY,Diego Sosa,Instituto,home,1,68
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3H23k2,Diego Valdés,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4U4fDQ,Dilan Godoy,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4filjU,Elias Gomez,Vélez Sarsfield,away,1,32
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1mwRpu,Emanuel Mammana,Vélez Sarsfield,away,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_085kw0,Emanuel Sittaro,Instituto,home,0,0
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1qCu0J,Fernando Alarcon,Instituto,home,1,33
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_486mOo,Francisco Pizzini,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1urJ9k,Franco Jara,Instituto,home,1,105
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1wpZS1,Franco Moyano,Instituto,home,1,64
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3I0XnJ,Giuliano Cerato,Instituto,home,1,62
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0HLKx2,Gonzalo Requena,Instituto,home,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_287xJj,Gustavo Abregu,Instituto,home,0,2
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2YgDN7,Hernan De La Fuente,Instituto,home,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4T6aUk,Ignacio Mendez,Instituto,home,1,66
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4gVkOw,Ivan Erquiaga,Instituto,home,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3goTXD,Jano Gordon,Vélez Sarsfield,away,1,38
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2AQDyY,Jhon Cordoba,Instituto,home,1,84
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1JEoJq,Jonas Acevedo,Instituto,home,0,2
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1xKto7,Jonathan Galvan,Instituto,home,1,35
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3x6Yqh,Leonel Mosevich,Instituto,home,1,37
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1O1XFB,Lisandro Magallán,Vélez Sarsfield,away,1,34
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3HqqMQ,Luca Klimowicz,Instituto,home,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0BJh0v,Luca Rafaelli,Instituto,home,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2D7OBP,Lucas Robertone,Vélez Sarsfield,away,0,2
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_1UNG97,Manuel Lanzini,Vélez Sarsfield,away,1,75
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4UkieF,Manuel Roffo,Instituto,home,1,11
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2boGbm,Manuel Romero,Instituto,home,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4LvJZA,Matias Arias,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0s5hPU,Matias Gallardo,Instituto,home,0,2
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3XUbmT,Matias Pellegrini,Vélez Sarsfield,away,1,107
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_3FGnhe,Michael Santos,Vélez Sarsfield,away,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0Gnu2O,Nicolas Guerra,Instituto,home,0,3
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_4HmUN6,Roberto Garcia,Vélez Sarsfield,away,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2n95ER,Rodrigo Aliendro,Vélez Sarsfield,away,1,77
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_2f7maD,Simon Escobar,Vélez Sarsfield,away,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0ZUeue,Thiago Silvero,Vélez Sarsfield,away,0,1
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0QZ5qI,Tobias Andrada,Vélez Sarsfield,away,1,103
m_1JjKsV,2026-01-23,2026-01-23T01:15:00Z,p_0kRKnI,Tomas Marchiori,Vélez Sarsfield,away,0,0
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1eezYL,Adolfo Gaich,Estudiantes,away,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4FAIfZ,Alexis Castro,Estudiantes,away,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2203UO,Cristian Medina,Estudiantes,away,1,85
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0W7h2O,Diego Tarzia,Independiente,home,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1SE1Bg,Edwuin Cetre,Estudiantes,away,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2DQVsu,Eric Meza,Estudiantes,away,1,32
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_375sV8,Eros Mancuso,Estudiantes,away,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4drKzY,Ezequiel Piovi,Estudiantes,away,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0wvzBl,Fabricio Iacovich,Estudiantes,away,0,0
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0UPCHl,Fabricio Perez,Estudiantes,away,1,87
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2z0L2z,Facundo Farias,Estudiantes,away,1,83
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0g3FQU,Facundo Rodriguez,Estudiantes,away,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2ralsZ,Facundo Zabala,Independiente,home,1,38
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1Cmt8v,Federico Mancuello,Independiente,home,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_43Wo3u,Fernando Muslera,Estudiantes,away,1,11
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_3387op,Franco Dominguez,Estudiantes,away,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_44fmOo,Gabriel Avalos,Independiente,home,1,115
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1E7ljC,Gabriel Neves,Estudiantes,away,1,66
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4LoI3o,Gaston Benedetti,Estudiantes,away,1,38
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_3BQAaS,Guido Carrillo,Estudiantes,away,1,115
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_47bCwf,Ignacio Malcorra,Independiente,home,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4F21o7,Ignacio Pussetto,Independiente,home,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_477cm1,Iván Marcone,Independiente,home,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0JkQfY,Joaquin Blázquez,Independiente,home,0,0
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0mUgM6,Joaquin Tobio Burgos,Estudiantes,away,0,3
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_3j26Fw,Jose Sosa,Estudiantes,away,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1HqLta,Juan Fedorco,Independiente,home,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_3zzhTk,Kevin Lomonaco,Independiente,home,1,34
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2GcFwZ,Lautaro Millan,Independiente,home,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_10iCWI,Leandro Gonzalez Pirez,Estudiantes,away,1,36
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2Y5BPH,Leonardo Godoy,Independiente,home,1,32
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2f9IEA,Luciano Barros Ayala,Independiente,home,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_1vDFZe,Luciano Cabral,Independiente,home,1,85
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4eK1TZ,Mateo Perez Curci,Independiente,home,1,64
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_2l6eDm,Matias Abaldo,Independiente,home,1,87
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0TKEkA,Mikel Amondarain,Estudiantes,away,0,2
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_41uo5Q,Milton Valenzuela,Independiente,home,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_0sEghq,Nicolas Freire,Independiente,home,0,1
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_4L0APC,Rodrigo Fernandez,Independiente,home,1,66
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_3KLwFI,Rodrigo Rey,Independiente,home,1,11
m_1oH2tW,2026-01-23,2026-01-23T23:00:00Z,p_48hWGV,Santiago Ascacibar,Estudiantes,away,1,64
