player_id,player_name,team_id,team_name,position,rival,es_local,partidos_historicos,partidos_club_ultimos_3,participaciones_ultimos_3,activo_ultimos_3,titulares_ultimos_3,titular_2_de_3,weighted_recent,promedio,p90,std,minimo,maximo,confianza,estabilidad,factor_confianza,factor_contexto,score_base,score_contextual,fecha_partido,matchup_arq,matchup_def,matchup_vol,matchup_del,matchup_score,matchup_variables_usadas,starter_fecha10,prediccion_modelo_c,prom_ultimos_5_minutes_played,prom_ultimos_5_participacion,prom_ultimos_5_area_rival,prom_ultimos_5_ultimo_tercio,prom_ultimos_5_carreras_progresivas,prom_ultimos_5_duelos,prom_ultimos_5_perdidas,prom_ultimos_5_regates_fallidos,prom_ultimos_5_exceso_perdidas,prom_ultimos_5_pases,prom_ultimos_5_peligro_creado,prom_ultimos_5_defensa,prom_ultimos_5_arquero,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_precision_pases,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_long_balls_accurate,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_shots_on_target,prom_ultimos_5_goals,prom_ultimos_5_assists,prom_ultimos_5_chances_created,prom_ultimos_5_saves,prom_ultimos_5_saved_penalties,prom_ultimos_5_goals_conceded,minutos_promedio_historico,partidos_historicos_minutos,minutos_promedio_ultimos_5,historico_ballPossession,historico_totalShotsOnGoal,historico_shotsOnGoal,historico_shotsOffGoal,historico_totalShotsInsideBox,historico_totalShotsOutsideBox,historico_expectedGoals,historico_expectedGoalsOnTarget,historico_bigChanceCreated,historico_bigChanceMissed,historico_touchesInOppBox,historico_finalThirdEntries,historico_fouledFinalThird,historico_cornerKicks,historico_fouls,historico_passes,historico_accuratePasses,historico_accurateCross,historico_accurateLongBalls,historico_duelWonPercent,historico_dispossessed,historico_groundDuelsPercentage,historico_aerialDuelsPercentage,historico_dribblesPercentage,historico_wonTacklePercent,historico_totalTackle,historico_interceptionWon,historico_ballRecovery,historico_totalClearance,historico_goalkeeperSaves,historico_freeKicks,historico_offsides,historico_yellowCards,historico_blockedScoringAttempt,rival_historico_ballPossession,rival_historico_totalShotsOnGoal,rival_historico_shotsOnGoal,rival_historico_shotsOffGoal,rival_historico_totalShotsInsideBox,rival_historico_totalShotsOutsideBox,rival_historico_expectedGoals,rival_historico_expectedGoalsOnTarget,rival_historico_bigChanceCreated,rival_historico_bigChanceMissed,rival_historico_touchesInOppBox,rival_historico_finalThirdEntries,rival_historico_fouledFinalThird,rival_historico_cornerKicks,rival_historico_fouls,rival_historico_passes,rival_historico_accuratePasses,rival_historico_accurateCross,rival_historico_accurateLongBalls,rival_historico_duelWonPercent,rival_historico_dispossessed,rival_historico_groundDuelsPercentage,rival_historico_aerialDuelsPercentage,rival_historico_dribblesPercentage,rival_historico_wonTacklePercent,rival_historico_totalTackle,rival_historico_interceptionWon,rival_historico_ballRecovery,rival_historico_totalClearance,rival_historico_goalkeeperSaves,rival_historico_freeKicks,rival_historico_offsides,rival_historico_yellowCards,rival_historico_blockedScoringAttempt,matchup_diferencia_ballPossession,matchup_ratio_ballPossession,matchup_diferencia_totalShotsOnGoal,matchup_ratio_totalShotsOnGoal,matchup_diferencia_shotsOnGoal,matchup_ratio_shotsOnGoal,matchup_diferencia_shotsOffGoal,matchup_ratio_shotsOffGoal,matchup_diferencia_totalShotsInsideBox,matchup_ratio_totalShotsInsideBox,matchup_diferencia_totalShotsOutsideBox,matchup_ratio_totalShotsOutsideBox,matchup_diferencia_expectedGoals,matchup_ratio_expectedGoals,matchup_diferencia_expectedGoalsOnTarget,matchup_ratio_expectedGoalsOnTarget,matchup_diferencia_bigChanceCreated,matchup_ratio_bigChanceCreated,matchup_diferencia_bigChanceMissed,matchup_ratio_bigChanceMissed,matchup_diferencia_touchesInOppBox,matchup_ratio_touchesInOppBox,matchup_diferencia_finalThirdEntries,matchup_ratio_finalThirdEntries,matchup_diferencia_fouledFinalThird,matchup_ratio_fouledFinalThird,matchup_diferencia_cornerKicks,matchup_ratio_cornerKicks,matchup_diferencia_fouls,matchup_ratio_fouls,matchup_diferencia_passes,matchup_ratio_passes,matchup_diferencia_accuratePasses,matchup_ratio_accuratePasses,matchup_diferencia_accurateCross,matchup_ratio_accurateCross,matchup_diferencia_accurateLongBalls,matchup_ratio_accurateLongBalls,matchup_diferencia_duelWonPercent,matchup_ratio_duelWonPercent,matchup_diferencia_dispossessed,matchup_ratio_dispossessed,matchup_diferencia_groundDuelsPercentage,matchup_ratio_groundDuelsPercentage,matchup_diferencia_aerialDuelsPercentage,matchup_ratio_aerialDuelsPercentage,matchup_diferencia_dribblesPercentage,matchup_ratio_dribblesPercentage,matchup_diferencia_wonTacklePercent,matchup_ratio_wonTacklePercent,matchup_diferencia_totalTackle,matchup_ratio_totalTackle,matchup_diferencia_interceptionWon,matchup_ratio_interceptionWon,matchup_diferencia_ballRecovery,matchup_ratio_ballRecovery,matchup_diferencia_totalClearance,matchup_ratio_totalClearance,matchup_diferencia_goalkeeperSaves,matchup_ratio_goalkeeperSaves,matchup_diferencia_freeKicks,matchup_ratio_freeKicks,matchup_diferencia_offsides,matchup_ratio_offsides,matchup_diferencia_yellowCards,matchup_ratio_yellowCards,matchup_diferencia_blockedScoringAttempt,matchup_ratio_blockedScoringAttempt,matchup_ataque_xg_diferencia,matchup_ataque_xg_ratio,matchup_ataque_tiros_arco_diferencia,matchup_ataque_tiros_arco_ratio,matchup_pases_precisos_diferencia,matchup_pases_precisos_ratio,matchup_posesion_diferencia,matchup_posesion_ratio,matchup_fouls_diferencia,matchup_fouls_ratio,matchup_freeKicks_diferencia,matchup_freeKicks_ratio,pre_sim_n,pre_sim_media,pre_sim_p50,pre_sim_p75,pre_sim_p90,pre_sim_p95,pre_sim_std,pre_sim_prob_10,pre_sim_prob_15,pre_sim_media_ajustada,pre_sim_p50_ajustada,pre_sim_p75_ajustada,pre_sim_p90_ajustada,pre_sim_p95_ajustada,score_pre_sim_SEGURO,score_pre_sim_INTERMEDIO,score_pre_sim_ARRIESGADO,score_seleccion_original,score_seleccion,_club,_position,veces_usado_otros_equipos,score_diversidad,motor,perfil,tipo_registro
p_1yBLpe,Leandro Brey,t_0otcXZ,Boca Juniors,ARQ,San Lorenzo,False,7,3,3,True,1,False,9.413133333333333,10.343814285714286,15.26324,4.838606151372029,3.9429,15.314,0.7675880843500639,0.17127375508365253,0.9767588084350064,1.028,11.247932380952381,11.294139506610316,2026-09-20 17:45:00,0.5260795838342857,,,,0.5260795838342857,11.0,False,7.5205623530242764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10.312202639999999,10.1716,15.2294,15.314,15.314,4.446794796113604,0.5709,0.2745,11.294139506610316,11.153536866610317,16.211336866610317,16.29593686661032,16.29593686661032,11.153536866610317,16.211336866610317,16.29593686661032,16.211336866610317,16.211336866610317,Boca Juniors,ARQ,0,16.211336866610317,PRE_SIMULACION,INTERMEDIO,TITULAR
p_2VOvJj,Gonzalo Montiel,t_1Fzy5s,River Plate,DEF,Huracán,True,24,3,3,True,3,True,14.652646666666666,11.039225000000002,17.59967,5.124238402817832,0.8691,19.17,1.0,0.16328560944653767,1.0,1.086,13.944033833333332,15.143220743,2026-09-19 22:00:00,,0.7293893129770993,,,0.7293893129770993,14.0,True,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,11.00613429,11.2826,16.5167,17.6531,18.3414,5.04227765790929,0.5822,0.2507,15.143220743,15.419686453,20.653786453000002,21.790186452999997,22.478486453000002,15.419686453,20.653786453000002,21.790186452999997,20.653786453000002,20.653786453000002,River Plate,DEF,0,20.653786453000002,PRE_SIMULACION,INTERMEDIO,TITULAR
p_3yWzng,Valentín Loza,t_1DVMAZ,Defensa y Justicia,DEF,Central Córdoba,False,7,3,3,True,3,True,11.0504,8.972657142857143,15.29584,5.035114317423568,2.57,15.4303,0.7664727221635654,0.16569694415116015,0.9766472722163566,0.999,11.280662857142858,11.006211379612722,2026-09-18 21:00:00,,0.5455640968508616,,,0.5455640968508616,16.0,True,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.98611136,8.3563,15.2062,15.4303,15.4303,4.646282523207661,0.4289,0.2849,11.006211379612722,10.37640001961272,17.226300019612722,17.450400019612722,17.450400019612722,10.37640001961272,17.226300019612722,17.450400019612722,17.226300019612722,17.226300019612722,Defensa y Justicia,DEF,0,17.226300019612722,PRE_SIMULACION,INTERMEDIO,TITULAR
p_2Q8TtK,Franco Lorenzón,t_1QqhS7,San Lorenzo,DEF,Boca Juniors,True,3,3,2,True,0,False,10.52435,8.9634,13.71616,5.766750734165644,5.0773,15.5893,0.6295562830458924,0.14778141522946203,0.9629556283045893,0.957,10.6979225,9.858654821192026,2026-09-20 17:45:00,,0.4894179894179893,,,0.4894179894179893,14.0,False,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8.914329279999999,6.2236,15.5893,15.5893,15.5893,4.689095606933887,0.3282,0.3282,9.858654821192026,7.1679255411920275,16.533625541192027,16.533625541192027,16.533625541192027,7.1679255411920275,16.533625541192027,16.533625541192027,16.533625541192027,16.533625541192027,San Lorenzo,DEF,0,16.533625541192027,PRE_SIMULACION,INTERMEDIO,TITULAR
p_2Wjg0N,David Barbona,t_1DVMAZ,Defensa y Justicia,VOL,Central Córdoba,False,18,3,3,True,3,True,12.032626666666665,7.857005555555555,16.18194,6.679797488430162,0.7657,22.12,1.0,0.13021176684756716,1.0,0.999,11.399706555555555,11.388306849,2026-09-18 21:00:00,,,0.5875510620915032,,0.5875510620915032,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.80933874,5.2765,14.4753,16.83,22.12,6.468020517141485,0.3836,0.1608,11.388306849,8.855468109,18.054268109,20.408968108999996,25.698968109,8.855468109,18.054268109,20.408968108999996,18.054268109,18.054268109,Defensa y Justicia,VOL,0,18.054268109,PRE_SIMULACION,INTERMEDIO,TITULAR
p_02UzGW,Leandro Paredes,t_0otcXZ,Boca Juniors,VOL,San Lorenzo,False,20,3,3,True,0,False,10.315173333333332,12.39456,18.295910000000003,4.589481375172213,5.5,19.94,1.0,0.17890747510884938,1.0,1.028,13.142112166666667,13.510091307333335,2026-09-20 17:45:00,,,0.6979861111111111,,0.6979861111111111,15.0,False,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12.436760140000002,11.6488,16.76,19.4291,19.94,4.4949701274601574,0.6037,0.3534,13.510091307333335,12.722131167333332,17.833331167333334,20.50243116733333,21.013331167333334,12.722131167333332,17.833331167333334,20.50243116733333,17.833331167333334,17.833331167333334,Boca Juniors,VOL,0,17.833331167333334,PRE_SIMULACION,INTERMEDIO,TITULAR
p_4PWEjP,Franco Ibarra,t_1rEb7t,Rosario Central,VOL,Argentinos Juniors,True,25,3,3,True,3,True,11.941120000000002,11.657444,17.43742,4.388265826523426,2.2223,19.5764,1.0,0.18558846801461762,1.0,1.015,13.201724600000002,13.399750469,2026-09-20 20:00:00,,,0.6922064244339126,,0.6922064244339126,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,11.66551956,11.09,15.17,17.5479,18.1608,4.299826215370733,0.723,0.2824,13.399750469,12.824230909,16.904230909,19.282130909,19.895030909,12.824230909,16.904230909,19.282130909,16.904230909,16.904230909,Rosario Central,VOL,0,16.904230909,PRE_SIMULACION,INTERMEDIO,TITULAR
p_07K4zy,Enner Valencia,t_0otcXZ,Boca Juniors,DEL,San Lorenzo,False,4,3,3,True,2,True,10.67303,7.837524999999999,15.5037,8.020419485444636,1.17,19.4367,0.655505251205082,0.11085958935874342,0.9655505251205082,1.028,10.7464955,10.666820335680624,2026-09-20 17:45:00,,,,0.6569637614155371,0.6569637614155371,16.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.87365875,6.3267,19.4367,19.4367,19.4367,6.95404464905665,0.2517,0.2517,10.666820335680624,9.119861585680624,22.229861585680624,22.229861585680624,22.229861585680624,9.119861585680624,22.229861585680624,22.229861585680624,22.229861585680624,22.229861585680624,Boca Juniors,DEL,0,22.229861585680624,PRE_SIMULACION,INTERMEDIO,TITULAR
p_14TOcz,Agustín Álvarez,t_02LuKO,Talleres,DEL,Instituto De Córdoba,False,4,3,3,True,3,True,10.075410000000002,8.6927,16.290290000000002,7.715821431750911,1.842,19.3088,0.6562801090980844,0.11473387882375548,0.9656280109098084,0.9819999999999999,11.076046000000002,10.502824142906482,2026-09-20 00:15:00,,,,0.5786469105695509,0.5786469105695509,16.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8.70272101,9.2471,19.3088,19.3088,19.3088,6.6979304413694525,0.2512,0.2512,10.502824142906482,11.047203132906482,21.108903132906484,21.108903132906484,21.108903132906484,11.047203132906482,21.108903132906484,21.108903132906484,21.108903132906484,21.108903132906484,Talleres,DEL,0,21.108903132906484,PRE_SIMULACION,INTERMEDIO,TITULAR
p_3lcFKJ,Juan Gutiérrez,t_1DVMAZ,Defensa y Justicia,DEL,Central Córdoba,False,25,3,3,True,3,True,11.28342,8.173876,16.3094,6.124021613509649,0.406,21.6373,1.0,0.14037015245765797,1.0,0.999,11.2960974,11.2848013026,2026-09-18 21:00:00,,,,0.5651767427401069,0.5651767427401069,11.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8.18063826,6.6224,12.2167,16.374,18.3141,5.993489717138602,0.3593,0.1974,11.2848013026,9.726563042599999,15.3208630426,19.4781630426,21.4182630426,9.726563042599999,15.3208630426,19.4781630426,15.3208630426,15.3208630426,Defensa y Justicia,DEL,0,15.3208630426,PRE_SIMULACION,INTERMEDIO,TITULAR
p_1HS5gG,Hernán Galindez,t_2qXAzu,Huracán,ARQ,River Plate,False,27,3,3,True,3,True,9.727293333333334,9.220633333333332,14.737240000000003,3.9392716959630225,2.5064,17.1077,1.0,0.20245899832101208,1.0,1.015,10.777116,10.93877274,2026-09-19 22:00:00,0.3427162849872773,,,,0.3427162849872773,9.0,True,7.5205623530242764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,9.21210924,8.5568,11.8371,15.4,15.4306,3.8358419363678977,0.3696,0.1064,10.93877274,10.2834635,13.563763499999999,17.1266635,17.1572635,10.2834635,13.563763499999999,17.1266635,17.1266635,17.1266635,Huracán,ARQ,0,17.1266635,PRE_SIMULACION,ARRIESGADO,TITULAR
p_21gmQu,Marcos Acuña,t_1Fzy5s,River Plate,DEF,Huracán,True,20,3,3,True,3,True,12.88734,10.532,18.227240000000002,5.782553184955768,1.2036,19.21,1.0,0.14743710410086838,1.0,1.086,13.280179,14.422274394000002,2026-09-19 22:00:00,,0.7293893129770993,,,0.7293893129770993,14.0,True,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10.54260318,10.9029,13.9236,18.6191,18.6191,5.622095764063779,0.6487,0.2486,14.422274394000002,14.782571214000003,17.803271214000002,22.498771214,22.498771214,14.782571214000003,17.803271214000002,22.498771214,22.498771214,22.498771214,River Plate,DEF,0,22.498771214,PRE_SIMULACION,ARRIESGADO,TITULAR
p_1CLF1j,David Martínez,t_1DVMAZ,Defensa y Justicia,DEF,Central Córdoba,False,19,3,3,True,3,True,13.928779999999998,10.132368421052632,15.095899999999997,4.505007595511247,1.1376,17.9273,1.0,0.18165279205343776,1.0,0.999,12.701995368421052,12.689293373052632,2026-09-18 21:00:00,,0.6204861111111111,,,0.6204861111111111,14.0,True,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10.14895551,11.0471,13.3441,17.8695,17.9273,4.362850750335798,0.5853,0.1041,12.689293373052632,13.587437863052632,15.88443786305263,20.40983786305263,20.46763786305263,13.587437863052632,15.88443786305263,20.40983786305263,20.40983786305263,20.40983786305263,Defensa y Justicia,DEF,0,20.40983786305263,PRE_SIMULACION,ARRIESGADO,TITULAR
p_2A29Ip,Fernando Román,t_1DVMAZ,Defensa y Justicia,DEF,Central Córdoba,False,9,3,3,True,3,True,11.722626666666667,8.438155555555557,15.73228,6.115819597795358,0.566,17.2638,0.8281063898896432,0.14053194944821573,0.9828106389889644,0.999,11.411251555555555,11.20388433354639,2026-09-18 21:00:00,,0.6358796296296296,,,0.6358796296296296,14.0,True,6.218483552578269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8.41744853,7.8819,13.8145,17.2638,17.2638,5.78088191541912,0.4432,0.2221,11.20388433354639,10.66833580354639,16.600935803546392,20.05023580354639,20.05023580354639,10.66833580354639,16.600935803546392,20.05023580354639,20.05023580354639,20.05023580354639,Defensa y Justicia,DEF,0,20.05023580354639,PRE_SIMULACION,ARRIESGADO,TITULAR
p_1vKOON,Ángel Di Maria,t_1rEb7t,Rosario Central,VOL,Argentinos Juniors,True,22,3,3,True,3,True,13.660859999999998,13.105413636363638,25.76352000000002,6.6508809957274835,4.2073,27.52,1.0,0.13070390201578544,1.0,1.015,16.46434645454546,16.71131165136364,2026-09-20 20:00:00,,,0.6922064244339126,,0.6922064244339126,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,13.015620490000002,11.21,15.81,26.73,27.1502,6.472093137265344,0.6299,0.2671,16.71131165136364,14.90569116136364,19.50569116136364,30.425691161363638,30.84589116136364,14.90569116136364,19.50569116136364,30.425691161363638,30.425691161363638,30.425691161363638,Rosario Central,VOL,0,30.425691161363638,PRE_SIMULACION,ARRIESGADO,TITULAR
p_4fbCCX,Tomás Galván,t_1Fzy5s,River Plate,VOL,Huracán,True,28,3,3,True,3,True,14.3586,9.355,17.94862,7.159480052453634,1.7929,29.2425,1.0,0.12255682881402355,1.0,1.086,13.254665,14.39456619,2026-09-19 22:00:00,,,0.7199321458863445,,0.7199321458863445,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,9.37820926,6.8882,11.9175,18.2254,28.45,7.087371808414192,0.2801,0.1791,14.39456619,11.904556930000002,16.93385693,23.24175693,33.46635693,11.904556930000002,16.93385693,23.24175693,23.24175693,23.24175693,River Plate,VOL,0,23.24175693,PRE_SIMULACION,ARRIESGADO,TITULAR
p_1aur1M,Julián Mavilla,t_3qkV0m,Sarmiento,VOL,Racing Club,False,7,3,3,True,3,True,11.5955,11.830514285714285,18.090940000000003,6.192906007529522,1.9567,22.1824,0.7611385069016575,0.13902586784162085,0.9761138506901658,0.959,13.313365714285716,12.462550885424127,2026-09-19 00:15:00,,,0.4779040404040404,,0.4779040404040404,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11.80607811,11.6,15.3633,22.1824,22.1824,5.740185542766351,0.7116,0.2775,12.462550885424127,12.256472775424127,16.01977277542413,22.83887277542413,22.83887277542413,12.256472775424127,16.01977277542413,22.83887277542413,22.83887277542413,22.83887277542413,Sarmiento,VOL,0,22.83887277542413,PRE_SIMULACION,ARRIESGADO,TITULAR
p_3bAYJA,Andrés Vombergar,t_2rD0OF,Aldosivi,DEL,Atlético Tucumán,True,7,3,3,True,2,True,12.819566666666667,7.722542857142857,17.389320000000005,8.199866907020938,0.795,23.6709,0.7550727782645822,0.10869722465624404,0.9755072778264582,0.895,11.923195476190477,10.409891745964325,2026-09-21 17:30:00,,,,0.4229777966989783,0.4229777966989783,16.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.6500689500000005,5.35,13.2016,23.6709,23.6709,7.535631702041634,0.2835,0.1389,10.409891745964325,8.109822795964323,15.961422795964324,26.430722795964325,26.430722795964325,8.109822795964323,15.961422795964324,26.430722795964325,26.430722795964325,26.430722795964325,Aldosivi,DEL,0,26.430722795964325,PRE_SIMULACION,ARRIESGADO,TITULAR
p_1LtoAE,Álex Arce,t_0SmVI4,Independiente Rivadavia,DEL,Barracas Central,False,18,3,3,True,3,True,12.503186666666666,7.929233333333333,19.300220000000003,7.123833635059146,0.0957,22.2793,1.0,0.12309459362688185,1.0,0.9869999999999999,12.372863666666667,12.212016439,2026-09-21 22:00:00,,,,0.5531946740128558,0.5531946740128558,11.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7.943831609999999,5.0356,12.9848,21.4775,22.2793,6.900687758503481,0.3318,0.1663,12.212016439,9.303784829,17.252984829,25.745684828999998,26.547484829,9.303784829,17.252984829,25.745684828999998,25.745684828999998,25.745684828999998,Independiente Rivadavia,DEL,0,25.745684828999998,PRE_SIMULACION,ARRIESGADO,TITULAR
