grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
GENERAL,rival_historico_wonTacklePercent,7596,0.03350587362250724,0.030691014001063374,0.03350587362250724,0.030691014001063374
GENERAL,rival_historico_offsides,7596,-0.019316005178933948,-0.02959556458465565,0.019316005178933948,0.02959556458465565
GENERAL,rival_historico_finalThirdEntries,7596,0.03251490540137614,0.028678491933892256,0.03251490540137614,0.028678491933892256
GENERAL,historico_interceptionWon,7581,-0.01085148406820863,-0.02857090780267398,0.01085148406820863,0.02857090780267398
GENERAL,rival_historico_dribblesPercentage,7596,-0.02348504910193949,-0.028406550249351636,0.02348504910193949,0.028406550249351636
GENERAL,rival_historico_bigChanceMissed,7564,-0.049048721524560086,-0.026865252898806233,0.049048721524560086,0.026865252898806233
GENERAL,rival_historico_accurateCross,7596,0.022122811254324228,0.02532786634166087,0.022122811254324228,0.02532786634166087
GENERAL,rival_historico_ballRecovery,7596,-0.01591005437657098,-0.02506207770177415,0.01591005437657098,0.02506207770177415
GENERAL,rival_historico_interceptionWon,7596,0.0049213323037073575,0.024599309139114914,0.0049213323037073575,0.024599309139114914
GENERAL,historico_totalTackle,7581,0.005725564132843072,0.01710694091123369,0.005725564132843072,0.01710694091123369
GENERAL,rival_historico_totalTackle,7596,0.020522036943431427,0.015193294277497927,0.020522036943431427,0.015193294277497927
GENERAL,rival_historico_totalShotsOutsideBox,7596,-0.02228587071686878,-0.01323564354356711,0.02228587071686878,0.01323564354356711
GENERAL,rival_historico_shotsOffGoal,7596,-0.0039876191981399614,0.011757929264743873,0.0039876191981399614,0.011757929264743873
GENERAL,historico_shotsOffGoal,7581,0.017832590406787734,0.009307623657109973,0.017832590406787734,0.009307623657109973
GENERAL,historico_wonTacklePercent,7581,-0.014209490800930279,-0.0046979031090278595,0.014209490800930279,0.0046979031090278595
GENERAL,historico_accurateCross,7581,0.0027976182789692483,-0.0011146634136779958,0.0027976182789692483,0.0011146634136779958
