match_id,status_type,team_id,team_name,is_home,result,home_score,away_score,player_id,player_name,position,substitute,minutesPlayed,rating,goals,penalty_goals,goalAssist,expectedGoals,expectedAssists,totalShots,onTargetScoringAttempt,bigChanceCreated,bigChanceMissed,keyPass,hitWoodwork,duelWon,duelLost,unsuccessfulTouch,dispossessed,progressiveBallCarriesCount,ballCarriesCount,errorLeadToAShot,errorLeadToAGoal,wonTackle,interceptionWon,ballRecovery,totalClearance,blockedScoringAttempt,accuratePass,totalPass,accurateLongBalls,totalLongBalls,accurateCross,totalCross,accurateOppositionHalfPasses,yellow_card,red_card,yellow_red,discipline_points,fouls,wasFouled,penaltyWon,penaltyConceded,penaltyMiss,possessionLostCtrl,aerialWon,aerialLost,challengeLost,outfielderBlock,clearanceOffLine,ownGoals,totalOffside,saves,team_clean_sheet,goals_conceded_while_playing,goals_for_while_playing,puntos_participacion,puntos_errores,puntos_pases,puntos_peligro,puntos_defensa,puntos_arquero,puntos_goles_asistencias,puntos_resultado,puntos_disciplina,winning_v2,winning_por90_v2
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1092590,Ayrton Portillo,M,False,90.0,6.5,,0,0.0,,,1,,,,1.0,,5.0,4.0,,1.0,4.0,14.0,,,,,2.0,1.0,1.0,15.0,24.0,1.0,5.0,2.0,6.0,7.0,0,0,0,0,1.0,2.0,,,,22.0,,,,,,,,0,True,0,0,2.8999999999999995,0.0,0.6875,0.5,1.02,0.0,0.0,0.0,0.0,5.1075,5.1075
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1893308,Santiago Sosa,M,False,90.0,6.9,,0,0.0,,,1,,,,,,3.0,3.0,1.0,,,6.0,,,1.0,,1.0,4.0,,17.0,28.0,1.0,5.0,,1.0,7.0,0,0,0,0,,2.0,,,,14.0,,1.0,1.0,,,,,0,True,0,0,2.4999999999999996,0.0,0.4492857142857143,0.0,0.8799999999999999,0.0,0.0,0.0,0.0,3.8292857142857137,3.8292857142857137
15269902,finished,36839,Defensa y Justicia,False,L,0,0,922455,Julián López,M,False,90.0,6.4,,0,0.0,,,0,,,,,,2.0,4.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,3.0,,10.0,15.0,,3.0,,,6.0,0,0,0,0,1.0,,,,,8.0,1.0,1.0,1.0,,,,,0,True,0,0,1.8999999999999997,0.0,0.3333333333333333,0.0,1.16,0.0,0.0,0.0,0.0,3.3933333333333326,3.3933333333333326
15269902,finished,36839,Defensa y Justicia,False,L,0,0,922450,Elías Pereyra,M,False,76.0,6.7,,0,0.0,,,0,,,,,,5.0,6.0,1.0,1.0,1.0,8.0,,,2.0,1.0,3.0,,,19.0,27.0,1.0,4.0,,1.0,14.0,0,0,0,0,,1.0,,,,14.0,1.0,1.0,3.0,,,,,0,True,0,0,1.7299999999999998,0.0,0.7951851851851853,0.0,1.1,0.0,0.0,0.0,0.0,3.625185185185185,4.292982456140351
15269902,finished,36839,Defensa y Justicia,False,L,0,0,249829,Rubén Botta,F,False,76.0,7.2,,0,0.0,,,3,1.0,1.0,,2.0,,2.0,1.0,3.0,1.0,,6.0,,,1.0,,2.0,1.0,1.0,16.0,24.0,,1.0,2.0,7.0,14.0,0,0,0,0,,1.0,,,,18.0,,,,,,,,0,True,0,0,1.6799999999999995,0.0,0.9466666666666665,3.1,1.52,0.0,0.0,0.0,0.0,7.246666666666666,8.58157894736842
15269902,finished,36839,Defensa y Justicia,False,L,0,0,933434,Juan Manuel Gutiérrez,F,False,64.0,6.8,,0,0.0,,,1,,,,1.0,,4.0,3.0,2.0,,,3.0,,,,1.0,,1.0,1.0,8.0,12.0,,1.0,,2.0,8.0,0,0,0,0,1.0,3.0,,,,9.0,,,1.0,,,,,0,True,0,0,1.7199999999999998,0.0,0.37333333333333335,0.5,0.72,0.0,0.0,0.0,0.0,3.3133333333333335,4.659375
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1003721,Juan Miritello,F,False,89.0,6.6,,0,0.0,,,1,,,1.0,1.0,,4.0,4.0,2.0,2.0,,7.0,,,,,3.0,,,13.0,18.0,1.0,1.0,,,6.0,0,0,0,0,,2.0,,,,10.0,2.0,1.0,,,,,,0,True,0,0,1.87,0.0,0.44055555555555564,-0.5,0.6000000000000001,0.0,0.0,0.0,0.0,2.410555555555556,2.4376404494382027
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1190083,Abiel Osorio,F,True,26.0,6.6,,0,0.0,,,1,1.0,,,,,2.0,2.0,1.0,2.0,,6.0,,,,,2.0,,,6.0,6.0,,,,,6.0,0,0,0,0,1.0,2.0,,,,3.0,,,,,,,,0,True,0,0,0.18000000000000005,0.0,0.42000000000000004,0.6,0.4,0.0,0.0,0.0,0.0,1.6,5.538461538461538
15269902,finished,36839,Defensa y Justicia,False,L,0,0,2031183,Samuel Lucero,D,True,14.0,6.5,,0,0.0,,,0,,,,,,,2.0,,1.0,,2.0,,,,2.0,,,,5.0,6.0,,,,,1.0,0,0,0,0,,,,,,3.0,,1.0,,,,,,0,True,0,0,-0.18000000000000005,0.0,0.12500000000000003,0.0,0.9555555555555556,0.0,0.0,0.0,0.0,0.9005555555555556,5.789285714285715
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1862744,Mateo Aguiar,M,True,14.0,6.8,,0,0.0,,,0,,,,,,3.0,1.0,,,,2.0,,,1.0,,,,,3.0,3.0,,,,1.0,2.0,0,0,0,0,,1.0,,,,2.0,,,,,,,,0,True,0,0,0.8200000000000001,0.0,0.16,0.0,0.5,0.0,0.0,0.0,0.0,1.48,9.514285714285714
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1858462,Nazareno Roselli,D,True,1.0,,,0,0.0,,,0,,,,,,,1.0,,,,1.0,,,,,1.0,,,3.0,3.0,,,,,,0,0,0,0,,,,,,,,1.0,,,,,,0,True,0,0,-0.17,0.0,0.06,0.0,0.2111111111111111,0.0,0.0,0.0,0.0,0.1011111111111111,9.099999999999998
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1017278,Agustín Hausch,F,True,1.0,,,0,0.0,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1.0,,,,,,,,0,True,0,0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-15.3
15269902,finished,36839,Defensa y Justicia,False,L,0,0,974726,Lautaro Amade,G,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15269902,finished,36839,Defensa y Justicia,False,L,0,0,31981,Éver Banega,M,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1104316,Lenny Lobato,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15269902,finished,36839,Defensa y Justicia,False,L,0,0,789910,David Barbona,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15269902,finished,36839,Defensa y Justicia,False,L,0,0,1516627,David Fernández,F,True,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15269903,finished,36833,Atlético Tucumán,True,W,0,0,871745,Luis Ingolotti,G,False,90.0,6.7,,0,0.0,,,0,,,,,,,,,,,2.0,,,,,6.0,2.0,,12.0,17.0,2.0,7.0,,,1.0,0,0,0,0,,,,,,5.0,,,,,,,,0,True,0,0,2.6999999999999997,0.0,0.27529411764705886,0.0,1.4400000000000002,2.0,0.0,3.0,0.0,9.415294117647058,9.415294117647058
15269903,finished,36833,Atlético Tucumán,True,W,0,0,546338,Leonel Di Plácido,D,False,90.0,7.8,,0,0.0,,,2,,,,2.0,,13.0,5.0,2.0,1.0,1.0,11.0,,,1.0,1.0,1.0,5.0,1.0,36.0,48.0,5.0,6.0,1.0,1.0,23.0,0,0,0,0,1.0,1.0,,,,17.0,11.0,2.0,,,,,,0,True,0,0,3.7499999999999996,0.0,1.7400000000000002,1.0,3.2,0.0,0.0,3.0,0.0,12.690000000000001,12.690000000000001
15269903,finished,36833,Atlético Tucumán,True,W,0,0,945103,Gianluca Ferrari,D,False,90.0,6.9,,0,0.0,,,1,,,,1.0,,5.0,6.0,1.0,,2.0,16.0,,,,1.0,1.0,5.0,,49.0,62.0,6.0,16.0,1.0,1.0,15.0,1,0,0,-1,2.0,,,,,14.0,5.0,4.0,,,,,,0,True,0,0,2.3999999999999995,0.0,1.76241935483871,0.5,2.2,0.0,0.0,3.0,-1.0,8.86241935483871,8.86241935483871
15269903,finished,36833,Atlético Tucumán,True,W,0,0,850925,Gastón Suso,D,False,90.0,7.3,,0,0.0,,,0,,,,,,7.0,2.0,,,,8.0,,,,,2.0,3.0,,49.0,54.0,3.0,6.0,,,7.0,0,0,0,0,1.0,1.0,,,,5.0,5.0,2.0,,,,,,0,True,0,0,3.6999999999999997,0.0,1.342962962962963,0.0,1.76,0.0,0.0,3.0,0.0,9.802962962962962,9.802962962962962
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1102817,Ignacio Galván,D,False,90.0,7.0,,0,0.0,,,2,1.0,,,1.0,,7.0,5.0,6.0,1.0,3.0,10.0,,,1.0,1.0,5.0,,,25.0,31.0,2.0,4.0,,3.0,15.0,0,0,0,0,2.0,2.0,,,,19.0,4.0,,1.0,,,,,0,True,0,0,1.8499999999999996,0.0,1.0887096774193548,1.1,2.5999999999999996,0.0,0.0,3.0,0.0,9.638709677419355,9.638709677419355
15269903,finished,36833,Atlético Tucumán,True,W,0,0,897044,Renzo Tesuri,M,False,74.0,6.4,,0,0.0,,,2,2.0,,,2.0,,2.0,4.0,3.0,1.0,,5.0,,,,,4.0,,,19.0,26.0,1.0,3.0,,4.0,15.0,0,0,0,0,,1.0,,,,16.0,1.0,1.0,1.0,,,,,0,True,0,0,1.0199999999999996,0.0,0.8623076923076922,2.2,0.5,0.0,0.0,3.0,0.0,7.582307692307692,9.221725571725571
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1180814,Kevin Ortíz,M,False,90.0,7.3,,0,0.0,,,1,,,,2.0,,4.0,3.0,1.0,,,17.0,,,1.0,1.0,4.0,,1.0,47.0,59.0,5.0,8.0,1.0,2.0,26.0,0,0,0,0,1.0,1.0,,,,15.0,,1.0,1.0,,,,,0,True,0,0,2.6999999999999997,0.0,2.1428813559322037,1.0,1.9000000000000001,0.0,0.0,3.0,0.0,10.742881355932203,10.742881355932203
15269903,finished,36833,Atlético Tucumán,True,W,0,0,546316,Ezequiel Ham,M,False,74.0,6.8,,0,0.0,,,3,,,,1.0,,1.0,3.0,2.0,,,9.0,,,,1.0,6.0,,2.0,31.0,38.0,2.0,2.0,2.0,4.0,17.0,1,0,0,-1,1.0,,,,,13.0,,1.0,,,,,,0,True,0,0,1.42,0.0,1.6071052631578948,0.5,2.6,0.0,0.0,3.0,-1.0,8.127105263157894,9.88431721194879
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1177668,Franco Nicola,F,False,62.0,6.6,,0,0.0,,,1,1.0,,,1.0,,4.0,8.0,1.0,,,12.0,,,,,6.0,,,17.0,22.0,1.0,2.0,1.0,4.0,9.0,0,0,0,0,1.0,1.0,,,,11.0,1.0,4.0,2.0,,,,,0,True,0,0,0.8600000000000001,0.0,0.8036363636363636,1.1,0.6000000000000002,0.0,0.0,3.0,0.0,6.363636363636363,9.237536656891495
15269903,finished,36833,Atlético Tucumán,True,W,0,0,107397,Leandro Díaz,F,False,90.0,6.0,,0,0.0,,,7,1.0,,1.0,1.0,,5.0,7.0,1.0,1.0,,2.0,,,,,2.0,2.0,,4.0,9.0,,,,,3.0,0,0,0,0,3.0,2.0,,,,7.0,3.0,4.0,,,,,3.0,0,True,0,0,1.8999999999999997,0.0,0.10222222222222223,-0.5,0.64,0.0,0.0,3.0,0.0,5.142222222222222,5.142222222222222
15269903,finished,36833,Atlético Tucumán,True,W,0,0,939935,Nicolás Laméndola,F,False,88.0,7.5,,0,0.0,,,0,,,,5.0,,6.0,3.0,4.0,2.0,3.0,13.0,,,,,5.0,,,30.0,37.0,1.0,1.0,3.0,10.0,21.0,0,0,0,0,,2.0,,,,22.0,,,,,,,,0,True,0,0,2.1899999999999995,0.0,1.864864864864865,2.5,1.0,0.0,0.0,3.0,0.0,10.554864864864864,10.794748157248156
15269903,finished,36833,Atlético Tucumán,True,W,0,0,1464531,Manuel Brondo,F,True,28.0,6.5,,0,0.0,,,0,,,,,,2.0,4.0,3.0,,,3.0,,,1.0,,,,,3.0,6.0,,,,,3.0,0,0,0,0,1.0,1.0,,,,8.0,,1.0,,,,,,0,True,0,0,-0.16000000000000014,0.0,0.10500000000000001,0.0,0.5,0.0,0.0,3.0,0.0,3.445,11.073214285714284
15269903,finished,36833,Atlético Tucumán,True,W,0,0,944621,Gabriel Compagnucci,D,True,16.0,6.8,,0,0.0,,,2,,1.0,,2.0,,1.0,2.0,,,,1.0,,,,,1.0,,1.0,8.0,10.0,,1.0,,,5.0,0,0,0,0,1.0,1.0,,,,2.0,,1.0,,,,,,0,True,0,0,0.2799999999999999,0.0,0.32800000000000007,2.5,0.8777777777777778,0.0,0.0,3.0,0.0,6.985777777777778,39.295
15269903,finished,36833,Atlético Tucumán,True,W,0,0,975220,Javier Domínguez,M,True,16.0,6.8,,0,0.0,,,0,,,,1.0,,1.0,1.0,,,,4.0,,,1.0,,2.0,1.0,,13.0,15.0,1.0,1.0,1.0,1.0,11.0,1,0,0,-1,2.0,,,,,2.0,,,,,,,,0,True,0,0,0.4799999999999999,0.0,0.9186666666666667,0.5,1.02,0.0,0.0,3.0,-1.0,4.918666666666667,27.6675
